frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1700,14.4861,15.4333,8.6584,4.7206,,false,1,0.008333,0.0000,0.0083,8.00,1.08,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.178186,14.311899,1.08,4.7206,0.0487,0.0000,0.0895,0.0000,0.0000,0.0000
1701,14.4962,15.4333,8.8470,6.0047,,false,1,0.008333,0.0000,0.0083,8.00,1.08,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.178186,14.311899,1.08,6.0047,0.0596,0.0000,0.1090,0.0000,0.0000,0.0000
1702,14.5048,15.4333,9.2624,5.2957,,false,1,0.008333,0.0000,0.0083,8.00,1.08,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.178186,14.311899,1.08,5.2957,0.0690,0.0000,0.0637,0.0000,0.0000,0.0000
1703,14.5130,15.4333,8.6279,4.9862,,false,1,0.008333,0.0000,0.0083,8.00,1.08,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.178186,14.311899,1.08,4.9862,0.0458,0.0000,0.1023,0.0000,0.0000,0.0000
1704,14.5212,15.8333,8.5943,4.5358,,false,1,0.008333,0.0000,0.0083,8.00,1.10,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.180226,14.361980,1.10,4.5358,0.0714,0.0000,0.0742,0.0000,0.0000,0.0000
1705,14.5293,15.8333,8.4501,4.2552,,false,1,0.008333,0.0000,0.0083,8.00,1.10,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.180226,14.361980,1.10,4.2552,0.0431,0.0000,0.0956,0.0000,0.0000,0.0000
1706,14.5387,15.8333,8.7945,4.7462,,false,1,0.008333,0.0000,0.0083,8.00,1.10,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.180226,14.361980,1.10,4.7462,0.0741,0.0000,0.0704,0.0000,0.0000,0.0000
1707,14.5482,15.8333,8.9706,5.3619,,false,1,0.008333,0.0000,0.0083,8.00,1.10,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.180226,14.361980,1.10,5.3619,0.0446,0.0000,0.0973,0.0000,0.0000,0.0000
1708,14.5570,15.8333,9.2425,4.8520,,false,1,0.008333,0.0000,0.0083,8.00,1.10,0.0000,22,1,0,0,0,0,0,0,0,938602496,0.000000,0.180226,14.361980,1.10,4.8520,0.0647,0.0000,0.0869,0.0000,0.0000,0.0000
1709,14.5649,16.2417,8.4027,4.4695,,false,2,0.008333,0.0000,0.0167,8.00,1.13,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.181889,14.412411,1.13,4.4695,0.0478,0.0000,0.1586,0.0000,0.0000,0.0000
1710,14.5736,16.2417,8.7230,4.5042,,false,2,0.008333,0.0000,0.0167,8.00,1.13,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.181889,14.412411,1.13,4.5042,0.0420,0.0000,0.1059,0.0000,0.0000,0.0000
1711,14.5819,16.2417,8.5799,4.3430,,false,2,0.008333,0.0000,0.0167,8.00,1.13,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.181889,14.412411,1.13,4.3430,0.0351,0.0000,0.0857,0.0000,0.0000,0.0000
1712,14.5907,16.2417,8.4536,4.5696,,false,2,0.008333,0.0000,0.0167,8.00,1.13,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.181889,14.412411,1.13,4.5696,0.0659,0.0000,0.1088,0.0000,0.0000,0.0000
1713,14.5987,16.2417,8.2807,4.4208,,false,2,0.008333,0.0000,0.0167,8.00,1.13,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.181889,14.412411,1.13,4.4208,0.0399,0.0000,0.0922,0.0000,0.0000,0.0000
1714,14.6076,16.2417,8.4783,4.7876,,false,2,0.008333,0.0000,0.0167,8.00,1.13,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.181889,14.412411,1.13,4.7876,0.0644,0.0000,0.0954,0.0000,0.0000,0.0000
1715,14.6153,16.6417,8.3297,4.2553,,false,2,0.008333,0.0000,0.0167,8.00,1.15,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.183509,14.462843,1.15,4.2553,0.0716,0.0000,0.0655,0.0000,0.0000,0.0000
1716,14.6250,16.6417,8.8833,4.8310,,false,2,0.008333,0.0000,0.0167,8.00,1.15,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.183509,14.462843,1.15,4.8310,0.0442,0.0000,0.1436,0.0000,0.0000,0.0000
1717,14.6330,16.6417,8.5813,4.3772,,false,2,0.008333,0.0000,0.0167,8.00,1.15,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.183509,14.462843,1.15,4.3772,0.0342,0.0000,0.0614,0.0000,0.0000,0.0000
1718,14.6417,16.6417,8.7264,4.1700,,false,2,0.008333,0.0000,0.0167,8.00,1.15,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.183509,14.462843,1.15,4.1700,0.0431,0.0000,0.0814,0.0000,0.0000,0.0000
1719,14.6513,16.6417,8.6638,4.9868,,false,2,0.008333,0.0000,0.0167,8.00,1.15,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.183509,14.462843,1.15,4.9868,0.0717,0.0000,0.0917,0.0000,0.0000,0.0000
1720,14.6605,16.6417,9.6786,4.9145,,false,2,0.008333,0.0000,0.0167,8.00,1.15,0.0000,22,1,0,0,0,0,0,0,0,938606592,0.000000,0.183509,14.462843,1.15,4.9145,0.0471,0.0000,0.0513,0.0000,0.0000,0.0000
1721,14.6674,17.0417,7.5992,4.1227,,false,2,0.008333,0.0000,0.0167,8.00,1.17,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.185240,14.513416,1.17,4.1227,0.0328,0.0000,0.0920,0.0000,0.0000,0.0000
1722,14.6760,17.0417,8.3819,4.2883,,false,2,0.008333,0.0000,0.0167,8.00,1.17,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.185240,14.513416,1.17,4.2883,0.0382,0.0000,0.1027,0.0000,0.0000,0.0000
1723,14.6849,17.0417,8.3996,4.8616,,false,2,0.008333,0.0000,0.0167,8.00,1.17,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.185240,14.513416,1.17,4.8616,0.0689,0.0000,0.0855,0.0000,0.0000,0.0000
1724,14.6930,17.0417,8.4025,4.3831,,false,2,0.008333,0.0000,0.0167,8.00,1.17,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.185240,14.513416,1.17,4.3831,0.0390,0.0000,0.0916,0.0000,0.0000,0.0000
1725,14.7018,17.0417,8.6010,4.6407,,false,2,0.008333,0.0000,0.0167,8.00,1.17,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.185240,14.513416,1.17,4.6407,0.0492,0.0000,0.0784,0.0000,0.0000,0.0000
1726,14.7101,17.0417,8.5758,4.5407,,false,2,0.008333,0.0000,0.0167,8.00,1.17,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.185240,14.513416,1.17,4.5407,0.0355,0.0000,0.0791,0.0000,0.0000,0.0000
1727,14.7190,17.4500,8.7629,4.5451,,false,2,0.008333,0.0000,0.0167,8.00,1.20,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.186923,14.563924,1.20,4.5451,0.0410,0.0000,0.1533,0.0000,0.0000,0.0000
1728,14.7282,17.4500,8.5378,5.0880,,false,2,0.008333,0.0000,0.0167,8.00,1.20,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.186923,14.563924,1.20,5.0880,0.0638,0.0000,0.1161,0.0000,0.0000,0.0000
1729,14.7357,17.4500,8.6312,4.1271,,false,2,0.008333,0.0000,0.0167,8.00,1.20,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.186923,14.563924,1.20,4.1271,0.0705,0.0000,0.0433,0.0000,0.0000,0.0000
1730,14.7447,17.4500,8.7438,4.3915,,false,2,0.008333,0.0000,0.0167,8.00,1.20,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.186923,14.563924,1.20,4.3915,0.0289,0.0000,0.1098,0.0000,0.0000,0.0000
1731,14.7531,17.4500,8.2571,4.5260,,false,2,0.008333,0.0000,0.0167,8.00,1.20,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.186923,14.563924,1.20,4.5260,0.0427,0.0000,0.0980,0.0000,0.0000,0.0000
1732,14.7618,17.4500,8.4264,4.7511,,false,2,0.008333,0.0000,0.0167,8.00,1.20,0.0000,22,1,0,0,0,0,0,0,0,938610688,0.000000,0.186923,14.563924,1.20,4.7511,0.0657,0.0000,0.0852,0.0000,0.0000,0.0000
1733,14.7706,17.8583,8.5578,4.7981,,false,2,0.008333,0.0000,0.0167,8.00,1.22,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.188669,14.614462,1.22,4.7981,0.0577,0.0000,0.1383,0.0000,0.0000,0.0000
1734,14.7783,17.8583,8.3802,4.4825,,false,2,0.008333,0.0000,0.0167,8.00,1.22,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.188669,14.614462,1.22,4.4825,0.0382,0.0000,0.0787,0.0000,0.0000,0.0000
1735,14.7879,17.8583,8.9650,4.7766,,false,2,0.008333,0.0000,0.0167,8.00,1.22,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.188669,14.614462,1.22,4.7766,0.0687,0.0000,0.0951,0.0000,0.0000,0.0000
1736,14.7955,17.8583,8.4080,4.2052,,false,2,0.008333,0.0000,0.0167,8.00,1.22,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.188669,14.614462,1.22,4.2052,0.0876,0.0000,0.0514,0.0000,0.0000,0.0000
1737,14.8046,17.8583,8.8190,4.4306,,false,2,0.008333,0.0000,0.0167,8.00,1.22,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.188669,14.614462,1.22,4.4306,0.0362,0.0000,0.0858,0.0000,0.0000,0.0000
1738,14.8132,17.8583,8.8185,4.1621,,false,2,0.008333,0.0000,0.0167,8.00,1.22,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.188669,14.614462,1.22,4.1621,0.0296,0.0000,0.0533,0.0000,0.0000,0.0000
1739,14.8226,18.2583,8.6963,4.7917,,false,1,0.008333,0.0000,0.0083,8.00,1.25,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.190405,14.665076,1.25,4.7917,0.0707,0.0000,0.1947,0.0000,0.0000,0.0000
1740,14.8300,18.2583,8.4373,3.9469,,false,1,0.008333,0.0000,0.0083,8.00,1.25,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.190405,14.665076,1.25,3.9469,0.0672,0.0000,0.0647,0.0000,0.0000,0.0000
1741,14.8386,18.2583,8.3772,4.1908,,false,1,0.008333,0.0000,0.0083,8.00,1.25,0.0000,22,1,0,0,0,0,0,0,0,938614784,0.000000,0.190405,14.665076,1.25,4.1908,0.0342,0.0000,0.0605,0.0000,0.0000,0.0000
1742,14.8973,18.2583,9.3450,53.6213,,false,1,0.008333,0.0000,0.0083,8.00,1.25,0.0000,22,1,0,0,0,0,8,368,40,942665728,0.000000,0.190405,14.665076,1.25,53.6213,0.0349,0.0000,0.0000,11.7893,0.0000,0.0000
1743,14.9071,18.6583,7.4476,6.9080,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,0,0,0,8,368,40,950788096,0.000000,0.192102,14.715557,1.27,6.9080,0.0437,0.0000,0.0000,1.9351,0.0000,0.0000
1744,14.9189,18.6583,56.5987,9.8230,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,0,0,0,8,368,40,952418304,0.000000,0.192102,14.715557,1.27,9.8230,0.0570,0.0000,0.0000,4.1685,0.0000,0.0000
1745,14.9297,18.6583,12.8067,8.8417,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,1,0,1,9,367,40,953958400,0.000000,0.192102,14.715557,1.27,8.8417,0.0427,0.0000,0.0000,2.6899,19.9698,8.2640
1746,14.9435,18.6583,13.1337,8.9551,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,3,0,4,12,364,40,959295488,0.000000,0.192102,14.715557,1.27,8.9551,0.0394,0.0000,0.0000,2.0819,80.6895,27.4265
1747,14.9575,18.6583,14.3044,8.7568,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,0,0,4,12,364,40,964591616,0.000000,0.192102,14.715557,1.27,8.7568,0.0703,0.0000,0.0000,2.8499,0.0000,0.0000
1748,14.9740,18.6583,15.9221,9.6421,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,1,0,8,13,363,40,967475200,0.000000,0.192102,14.715557,1.27,9.6421,0.0545,0.0000,0.0000,3.0033,20.6776,8.7258
1749,14.9869,18.6583,14.0039,8.5785,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,1,0,13,14,362,40,968138752,0.000000,0.192102,14.715557,1.27,8.5785,0.0775,0.0000,0.0000,3.0524,28.3845,11.3704
1750,15.0027,18.6583,14.3647,10.1227,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,2,0,20,16,360,40,968720384,0.000000,0.192102,14.715557,1.27,10.1227,0.0412,0.0000,0.0000,2.9037,40.8734,17.6051
1751,15.0177,18.6583,14.6859,10.3038,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,0,0,0,20,16,360,40,970067968,0.000000,0.192102,14.715557,1.27,10.3038,0.0763,0.0000,0.0000,2.5346,0.0000,0.0000
1752,15.0313,18.6583,15.9089,8.1825,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,2,3,4608,30,19,357,40,970203136,0.000000,0.192102,14.715557,1.27,8.1825,0.0583,0.0000,0.0000,3.0187,71.1510,28.1793
1753,15.0457,18.6583,13.8399,8.7234,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,2,0,4608,30,19,357,40,970203136,0.000000,0.192102,14.715557,1.27,8.7234,0.0651,0.0000,0.0000,2.8817,0.0000,0.0000
1754,15.0596,18.6583,14.7542,8.1679,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,3,2,6912,42,21,355,40,970203136,0.000000,0.192102,14.715557,1.27,8.1679,0.0587,0.0000,0.0000,2.7079,40.0905,16.6648
1755,15.0751,18.6583,15.4109,7.8969,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,3,2,6912,56,23,353,40,970219520,0.000000,0.192102,14.715557,1.27,7.8969,0.0660,0.0000,0.0000,2.7169,48.7218,18.0616
1756,15.0889,18.6583,13.6920,8.1498,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,3,2,6912,71,25,351,40,970219520,0.000000,0.192102,14.715557,1.27,8.1498,0.0623,0.0000,0.0000,2.5508,34.5500,15.4419
1757,15.1045,18.6583,15.3891,8.3075,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,3,1,6912,87,26,350,40,970256384,0.000000,0.192102,14.715557,1.27,8.3075,0.0507,0.0000,0.0000,2.5559,21.5421,8.6221
1758,15.1192,18.6583,15.1254,8.0520,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,4,3,9216,105,29,347,40,970256384,0.000000,0.192102,14.715557,1.27,8.0520,0.0593,0.0000,0.0000,2.5239,47.7957,20.5662
1759,15.1355,18.6583,17.3464,6.5806,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,5,2,11520,124,31,345,40,970256384,0.000000,0.192102,14.715557,1.27,6.5806,0.0391,0.0000,0.0000,1.3891,34.1765,11.9955
1760,15.1491,18.6583,13.7524,6.4199,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,5,2,11520,146,33,343,40,970256384,0.000000,0.192102,14.715557,1.27,6.4199,0.0859,0.0000,0.0000,1.6919,42.3764,16.8342
1761,15.1705,18.6583,21.0476,7.0234,,false,1,0.008333,0.0000,0.0083,8.00,1.27,0.0000,22,1,6,2,13824,169,35,341,40,970260480,0.000000,0.192102,14.715557,1.27,7.0234,0.0650,0.0000,0.0000,2.2653,31.4376,12.0764
1762,15.2024,21.0833,8.6298,30.6291,,false,2,0.008333,0.0000,0.0167,8.00,1.40,0.0000,22,1,8,4,18432,194,39,337,40,970260480,0.000000,0.203282,15.018693,1.40,30.6291,0.0335,0.0000,0.0000,2.1571,62.4999,28.4948
1763,15.2104,21.0833,19.1448,6.3040,,false,2,0.008333,0.0000,0.0167,8.00,1.40,0.0000,22,1,10,4,23040,221,43,333,40,973611008,0.000000,0.203282,15.018693,1.40,6.3040,0.0433,0.0000,0.0000,2.1810,71.1427,30.1789
1764,15.2186,21.0833,20.2561,6.9243,,false,2,0.008333,0.0000,0.0167,8.00,1.40,0.0000,22,1,10,0,23040,221,43,333,40,974254080,0.000000,0.203282,15.018693,1.40,6.9243,0.0645,0.0000,0.0000,1.8938,0.0000,0.0000
1765,15.2322,21.5000,14.3551,6.6110,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,10,1,23040,221,44,332,40,974254080,0.000000,0.204885,15.069125,1.43,6.6110,0.0398,0.0000,0.0000,1.5424,14.3169,5.8413
1766,15.2530,21.5000,20.8677,6.0528,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,10,3,23040,221,47,329,40,974254080,0.000000,0.204885,15.069125,1.43,6.0528,0.0413,0.0000,0.0000,1.4488,56.8129,23.7083
1767,15.2670,21.5000,13.7858,6.3872,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,10,2,23040,221,49,327,40,974254080,0.000000,0.204885,15.069125,1.43,6.3872,0.0633,0.0000,0.0000,2.0575,28.9970,12.3061
1768,15.2796,21.5000,11.4700,7.7413,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,11,1,25344,249,50,326,40,974258176,0.000000,0.204885,15.069125,1.43,7.7413,0.0453,0.0000,0.0000,2.2506,20.5759,8.5459
1769,15.2951,21.5000,15.6885,7.2869,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,12,3,27648,278,53,323,40,974258176,0.000000,0.204885,15.069125,1.43,7.2869,0.0658,0.0000,0.0000,2.5932,50.2472,21.0792
1770,15.3100,21.5000,14.9193,7.4826,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,12,3,27648,278,56,320,40,974258176,0.000000,0.204885,15.069125,1.43,7.4826,0.0621,0.0000,0.0000,2.5494,44.3467,17.8985
1771,15.3251,21.5000,15.1887,7.4375,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,12,1,27648,278,57,319,40,974290944,0.000000,0.204885,15.069125,1.43,7.4375,0.0738,0.0000,0.0000,2.3071,17.5985,8.4802
1772,15.3406,21.5000,15.6219,7.4585,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,12,4,27648,316,61,315,40,974389248,0.000000,0.204885,15.069125,1.43,7.4585,0.0808,0.0000,0.0000,2.4259,59.6054,25.1279
1773,15.3564,21.5000,15.4661,7.3849,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,12,2,27648,316,63,313,40,974389248,0.000000,0.204885,15.069125,1.43,7.3849,0.0572,0.0000,0.0000,2.2772,29.3915,12.5427
1774,15.3720,21.5000,15.4029,8.1022,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,14,2,32256,356,65,311,40,974389248,0.000000,0.204885,15.069125,1.43,8.1022,0.0916,0.0000,0.0000,3.0186,30.0225,12.2643
1775,15.3884,21.5000,16.4587,7.4106,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,15,3,34560,400,68,308,40,974389248,0.000000,0.204885,15.069125,1.43,7.4106,0.0712,0.0000,0.0000,2.3015,44.5423,18.0877
1776,15.4042,21.5000,15.4663,7.8996,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,15,1,34560,400,69,307,40,974389248,0.000000,0.204885,15.069125,1.43,7.8996,0.0605,0.0000,0.0000,2.2828,15.2573,6.1924
1777,15.4189,21.5000,15.9440,7.1058,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,16,4,36864,446,73,303,40,974413824,0.000000,0.204885,15.069125,1.43,7.1058,0.0365,0.0000,0.0000,2.4504,68.6241,25.9345
1778,15.4364,21.5000,16.4171,7.9058,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,16,2,36864,446,75,301,40,974413824,0.000000,0.204885,15.069125,1.43,7.9058,0.0546,0.0000,0.0000,2.5753,30.4593,13.1666
1779,15.4561,21.5000,19.7635,7.4085,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,16,2,36864,446,77,299,40,974413824,0.000000,0.204885,15.069125,1.43,7.4085,0.0601,0.0000,0.0000,2.1894,36.6505,15.3901
1780,15.4689,21.5000,13.6074,6.8587,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,15,2,34560,446,79,297,40,974696448,0.000000,0.204885,15.069125,1.43,6.8587,0.0673,0.0000,0.0000,2.5074,30.6744,12.5686
1781,15.4899,21.5000,20.9188,7.2803,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,17,4,39168,446,83,293,40,974696448,0.000000,0.204885,15.069125,1.43,7.2803,0.0746,0.0000,0.0000,2.2451,61.6411,28.5359
1782,15.5041,21.5000,13.7396,7.3577,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,17,1,39168,446,84,292,40,974696448,0.000000,0.204885,15.069125,1.43,7.3577,0.0454,0.0000,0.0000,2.2467,14.7015,6.0709
1783,15.5191,21.5000,14.2323,7.8579,,false,2,0.008333,0.0000,0.0167,8.00,1.43,0.0000,22,1,17,3,39168,446,87,289,40,975339520,0.000000,0.204885,15.069125,1.43,7.8579,0.0384,0.0000,0.0000,2.4949,50.7083,18.2312
1784,15.5570,23.9083,13.8719,32.1818,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,20,5,46080,507,92,284,40,977231872,0.000000,0.214382,15.371295,1.56,32.1818,0.0789,0.0000,0.0000,2.0451,82.2877,34.9159
1785,15.5654,23.9083,20.9557,6.7731,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,19,2,43776,507,94,282,40,979238912,0.000000,0.214382,15.371295,1.56,6.7731,0.0581,0.0000,0.0000,2.1544,30.5857,12.8212
1786,15.5809,23.9083,25.2266,9.1802,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,20,0,46080,507,94,282,40,980082688,0.000000,0.214382,15.371295,1.56,9.1802,0.1055,0.0000,0.0000,1.7040,0.0000,0.0000
1787,15.6031,23.9083,23.1642,8.4363,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,20,4,46080,507,98,278,40,980615168,0.000000,0.214382,15.371295,1.56,8.4363,0.0685,0.0000,0.0000,2.4004,70.9929,28.3447
1788,15.6189,23.9083,13.9772,10.3024,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,23,2,52992,571,100,276,40,981217280,0.000000,0.214382,15.371295,1.56,10.3024,0.0631,0.0000,0.0000,2.4927,30.1883,12.8821
1789,15.6370,23.9083,18.5249,10.5394,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,22,2,50688,639,102,274,40,981315584,0.000000,0.214382,15.371295,1.56,10.5394,0.1099,0.0000,0.0000,2.8173,44.6636,17.6126
1790,15.6573,23.9083,19.7600,10.4391,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,24,2,55296,709,104,272,40,982147072,0.000000,0.214382,15.371295,1.56,10.4391,0.1206,0.0000,0.0000,2.6144,32.1826,13.2182
1791,15.6717,23.9083,17.6883,7.7549,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,27,4,62208,782,108,268,40,982151168,0.000000,0.214382,15.371295,1.56,7.7549,0.1145,0.0000,0.0000,2.3067,75.4684,30.7456
1792,15.6867,23.9083,15.9435,6.8236,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,27,0,62208,782,108,268,40,982937600,0.000000,0.214382,15.371295,1.56,6.8236,0.0706,0.0000,0.0000,1.0549,0.0000,0.0000
1793,15.7035,23.9083,16.7820,6.8323,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,28,4,64512,858,112,264,40,983285760,0.000000,0.214382,15.371295,1.56,6.8323,0.0405,0.0000,0.0000,1.5520,74.9325,29.8498
1794,15.7212,23.9083,17.3282,7.0160,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,28,2,64512,858,114,262,40,983957504,0.000000,0.214382,15.371295,1.56,7.0160,0.0575,0.0000,0.0000,2.3321,32.9304,12.0840
1795,15.7374,23.9083,15.1538,8.2240,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,30,2,69120,936,116,260,40,985149440,0.000000,0.214382,15.371295,1.56,8.2240,0.0677,0.0000,0.0000,2.6102,34.6555,17.7436
1796,15.7547,23.9083,17.7647,7.8105,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,30,3,69120,1015,119,257,40,985149440,0.000000,0.214382,15.371295,1.56,7.8105,0.0906,0.0000,0.0000,2.3983,45.7429,19.4641
1797,15.7723,23.9083,17.8162,7.7391,,false,2,0.008333,0.0000,0.0167,8.00,1.56,0.0000,22,1,30,2,69120,1015,121,255,40,985608192,0.000000,0.214382,15.371295,1.56,7.7391,0.0996,0.0000,0.0000,2.3681,33.6386,15.0738
1798,15.8111,25.9250,17.8269,28.3218,,false,1,0.008333,0.0000,0.0083,8.00,1.66,0.0000,22,1,30,6,69120,1111,127,249,40,986214400,0.000000,0.222297,15.623532,1.66,28.3218,0.0403,0.0000,0.0000,1.8291,90.8964,37.7489
1799,15.8208,25.9250,19.5331,7.8360,,false,1,0.008333,0.0000,0.0083,8.00,1.66,0.0000,22,1,31,2,71424,1208,129,247,40,986386432,0.000000,0.222297,15.623532,1.66,7.8360,0.0343,0.0000,0.0000,2.4136,30.3232,12.6655
1800,15.8332,25.9250,23.9359,7.0714,,false,1,0.008333,0.0000,0.0083,8.00,1.66,0.0000,22,1,31,0,71424,1208,129,247,40,986497024,0.000000,0.222297,15.623532,1.66,7.0714,0.0796,0.0000,0.0000,1.3610,0.0000,0.0000
1801,15.8526,25.9250,18.3166,8.0732,,false,1,0.008333,0.0000,0.0083,8.00,1.66,0.0000,22,1,31,3,71424,1208,132,244,40,987721728,0.000000,0.222297,15.623532,1.66,8.0732,0.0682,0.0000,0.0000,2.5371,45.5966,18.8570
1802,15.8695,25.9250,17.4382,7.5411,,false,1,0.008333,0.0000,0.0083,8.00,1.66,0.0000,22,1,33,3,76032,1311,135,241,40,987889664,0.000000,0.222297,15.623532,1.66,7.5411,0.1086,0.0000,0.0000,1.7508,54.4518,22.7125
