frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1482,290.9063,120.9583,74.7679,12.0630,,false,9,0.008333,2.9240,0.0750,1.00,1.00,6.4023,22,1,40,0,53760,191,191,0,0,826470400,12.0630,0.0795,2.9240,1.2009,0.0000,0.0000
1483,290.9887,121.0417,83.5414,10.9452,,false,10,0.008333,3.4973,0.0833,1.00,1.00,6.6104,22,1,40,0,53760,191,191,0,0,826474496,10.9452,0.0746,3.4973,1.3648,0.0000,0.0000
1484,291.0782,121.1167,74.8966,25.3783,,false,9,0.008333,3.8139,0.0750,1.00,1.00,6.5070,22,1,40,0,53760,191,191,0,0,826474496,25.3783,0.0664,3.8139,15.6765,0.0000,0.0000
1485,291.1377,121.1917,75.0084,10.0724,,false,9,0.008333,3.0035,0.0750,1.00,1.00,6.5154,22,1,40,0,53760,191,191,0,0,826474496,10.0724,0.0761,3.0035,1.1886,0.0000,0.0000
1486,291.2185,121.2750,82.8068,8.0818,,false,10,0.008333,2.7002,0.0833,1.00,1.00,5.9889,22,1,40,0,53760,191,191,0,0,826474496,8.0818,0.0746,2.7002,0.9470,0.0000,0.0000
1487,291.2960,121.3500,75.4900,9.9765,,false,9,0.008333,3.0038,0.0750,1.00,0.99,6.4789,22,1,40,0,53760,191,191,0,0,826474496,9.9765,0.0809,3.0038,1.2029,0.0000,0.0000
1488,291.3732,121.4250,76.6113,10.4236,,false,9,0.008333,3.1681,0.0750,1.00,0.98,8.0902,22,1,40,0,53760,191,191,0,0,826474496,10.4236,0.0715,3.1681,1.3526,0.0000,0.0000
1489,291.4607,121.5000,72.5542,25.4120,,false,9,0.008333,3.3946,0.0750,1.00,1.00,5.6445,22,1,40,0,53760,191,191,0,0,826474496,25.4120,0.0947,3.3946,16.2513,0.0000,0.0000
1490,291.5260,121.5833,82.7683,8.1805,,false,10,0.008333,2.8599,0.0833,1.00,1.00,5.0794,22,1,40,0,53760,191,191,0,0,826474496,8.1805,0.0804,2.8599,0.9049,0.0000,0.0000
1491,291.6030,121.6583,74.9289,10.3233,,false,9,0.008333,3.3132,0.0750,1.00,1.00,5.0084,22,1,40,0,53760,191,191,0,0,826474496,10.3233,0.1209,3.3132,1.2053,0.0000,0.0000
1492,291.6877,121.7417,83.9808,10.6390,,false,10,0.008333,3.2482,0.0833,1.00,0.99,5.6559,22,1,40,0,53760,191,191,0,0,826474496,10.6390,0.0742,3.2482,1.1899,0.0000,0.0000
1493,291.7703,121.8250,83.5164,9.9738,,false,10,0.008333,3.2942,0.0833,1.00,1.00,5.8390,22,1,40,0,53760,191,191,0,0,826474496,9.9738,0.0881,3.2942,1.2068,0.0000,0.0000
1494,291.8579,121.9000,74.3229,23.3427,,false,9,0.008333,2.8521,0.0750,1.00,1.00,5.1619,22,1,40,0,53760,191,191,0,0,826474496,23.3427,0.0700,2.8521,15.2185,0.0000,0.0000
1495,291.9191,121.9750,74.9734,9.5401,,false,9,0.008333,2.8923,0.0750,1.00,1.00,5.1352,22,1,40,0,53760,191,191,0,0,826474496,9.5401,0.0758,2.8923,1.2935,0.0000,0.0000
1496,291.9954,122.0500,75.2410,10.3215,,false,9,0.008333,3.1513,0.0750,1.00,1.00,5.3763,22,1,40,0,53760,191,191,0,0,826478592,10.3215,0.0700,3.1513,1.3095,0.0000,0.0000
1497,292.0696,122.1250,75.0294,9.6491,,false,9,0.008333,3.0226,0.0750,1.00,1.00,5.4057,22,1,40,0,53760,191,191,0,0,826478592,9.6491,0.0772,3.0226,1.1638,0.0000,0.0000
1498,292.1498,122.2083,82.8274,7.2502,,false,10,0.008333,2.4032,0.0833,1.00,1.00,4.8998,22,1,40,0,53760,191,191,0,0,826478592,7.2502,0.0554,2.4032,0.8012,0.0000,0.0000
1499,292.2347,122.2833,75.1069,17.1437,,false,9,0.008333,2.6837,0.0750,1.00,1.00,5.0067,22,1,40,0,53760,191,191,0,0,826478592,17.1437,0.0570,2.6837,10.0300,0.0000,0.0000
1500,292.3031,122.3583,75.1730,10.0540,,false,9,0.008333,3.0907,0.0750,1.00,1.00,5.1796,22,1,40,0,53760,191,191,0,0,826478592,10.0540,0.0856,3.0907,1.1559,0.0000,0.0000
1501,292.3790,122.4333,75.4804,10.3652,,false,9,0.008333,3.2158,0.0750,1.00,0.99,5.6601,22,1,40,0,53760,191,191,0,0,826478592,10.3652,0.0743,3.2158,1.2704,0.0000,0.0000
1502,292.4538,122.5083,74.9862,10.1576,,false,9,0.008333,3.1055,0.0750,1.00,1.00,5.6463,22,1,40,0,53760,191,191,0,0,826478592,10.1576,0.0712,3.1055,1.4289,0.0000,0.0000
1503,292.5362,122.5917,82.9075,9.8883,,false,10,0.008333,3.3383,0.0833,1.00,1.00,5.2204,22,1,40,0,53760,191,191,0,0,826478592,9.8883,0.0708,3.3383,1.2166,0.0000,0.0000
1504,292.6262,122.6667,74.8275,25.2224,,false,9,0.008333,3.1324,0.0750,1.00,1.00,5.0479,22,1,40,0,53760,191,191,0,0,826478592,25.2224,0.0782,3.1324,16.0826,0.0000,0.0000
1505,292.6957,122.7500,84.0397,10.0967,,false,10,0.008333,3.1851,0.0833,1.00,0.99,5.7543,22,1,40,0,53760,191,191,0,0,826478592,10.0967,0.0783,3.1851,1.1965,0.0000,0.0000
1506,292.7790,122.8333,83.5432,10.0874,,false,10,0.008333,3.0997,0.0833,1.00,1.00,5.9642,22,1,40,0,53760,191,191,0,0,826478592,10.0874,0.0744,3.0997,1.1475,0.0000,0.0000
1507,292.8504,122.9083,74.0655,7.6962,,false,9,0.008333,2.2800,0.0750,1.00,1.00,5.0297,22,1,40,0,53760,191,191,0,0,826478592,7.6962,0.0647,2.2800,0.8895,0.0000,0.0000
1508,292.9287,122.9833,75.4278,10.3092,,false,9,0.008333,2.9128,0.0750,1.00,0.99,5.4575,22,1,40,0,53760,191,191,0,0,826478592,10.3092,0.0743,2.9128,1.2464,0.0000,0.0000
1509,293.0186,123.0583,74.9237,25.2873,,false,9,0.008333,4.0051,0.0750,1.00,1.00,5.3812,22,1,40,0,53760,191,191,0,0,826482688,25.2873,0.0776,4.0051,15.6195,0.0000,0.0000
1510,293.1003,123.1417,83.0036,23.8712,,false,10,0.008333,3.2631,0.0833,1.00,1.00,5.0515,22,1,40,0,53760,191,191,0,0,827621376,23.8712,0.0625,3.2631,1.1463,0.0000,0.0000
1511,293.1590,123.2167,75.3235,7.7451,,false,9,0.008333,2.1332,0.0750,1.00,1.00,5.3750,22,1,40,0,53760,191,191,0,0,827621376,7.7451,0.0619,2.1332,0.8450,0.0000,0.0000
1512,293.2431,123.3000,82.7068,8.7909,,false,10,0.008333,2.3974,0.0833,1.00,1.00,4.7484,22,1,40,0,53760,191,191,0,0,827650048,8.7909,0.0733,2.3974,0.8906,0.0000,0.0000
1513,293.3180,123.3750,75.2140,8.7090,,false,9,0.008333,2.3079,0.0750,1.00,1.00,4.9624,22,1,40,0,53760,191,191,0,0,827650048,8.7090,0.0993,2.3079,1.2347,0.0000,0.0000
1514,293.4146,123.4583,80.0675,24.8971,,false,10,0.008333,4.2340,0.0833,1.00,1.00,1.6966,22,1,40,0,53760,191,191,0,0,827650048,24.8971,0.0667,4.2340,15.3376,0.0000,0.0000
1515,293.4796,123.5333,78.7316,11.1228,,false,9,0.008333,4.0145,0.0750,1.00,0.95,5.4282,22,1,40,0,53760,191,191,0,0,827650048,11.1228,0.0880,4.0145,1.2177,0.0000,0.0000
1516,293.5525,123.6083,75.0012,8.9984,,false,9,0.008333,2.6604,0.0750,1.00,1.00,5.4294,22,1,40,0,53760,191,191,0,0,827650048,8.9984,0.0846,2.6604,0.8819,0.0000,0.0000
1517,293.6448,123.7000,91.3921,10.2008,,false,11,0.008333,3.6440,0.0917,1.00,1.00,5.1548,22,1,40,0,53760,191,191,0,0,827650048,10.2008,0.0739,3.6440,1.1368,0.0000,0.0000
1518,293.7215,123.7750,75.3653,11.4637,,false,9,0.008333,3.2517,0.0750,1.00,1.00,5.5201,22,1,40,0,53760,191,191,0,0,827650048,11.4637,0.1068,3.2517,1.3955,0.0000,0.0000
1519,293.8175,123.8583,83.1019,24.4001,,false,10,0.008333,3.2773,0.0833,1.00,1.00,5.2886,22,1,40,0,53760,191,191,0,0,827650048,24.4001,0.0650,3.2773,15.4276,0.0000,0.0000
1520,293.8827,123.9417,78.7430,10.7428,,false,10,0.008333,3.5490,0.0833,1.00,1.00,0.6983,22,1,40,0,53760,191,191,0,0,827650048,10.7428,0.1702,3.5490,1.1307,0.0000,0.0000
1521,293.9552,124.0167,74.4484,8.9476,,false,9,0.008333,2.7581,0.0750,1.00,1.00,0.1466,22,1,40,0,53760,191,191,0,0,827707392,8.9476,0.0675,2.7581,1.0346,0.0000,0.0000
1522,294.0430,124.0917,81.0879,15.1761,,false,9,0.008333,3.5340,0.0750,1.00,0.92,6.2345,22,1,40,0,53760,191,191,0,0,827805696,15.1761,0.0859,3.5340,1.0579,0.0000,0.0000
1523,294.1276,124.1833,90.7198,9.4772,,false,11,0.008333,3.0628,0.0917,1.00,1.00,5.2877,22,1,40,0,53760,191,191,0,0,827809792,9.4772,0.0594,3.0628,0.9800,0.0000,0.0000
1524,294.4775,124.2833,349.0771,10.9342,,false,12,0.008333,1.4592,0.1000,1.00,0.29,5.2877,22,1,40,0,53760,191,191,0,0,827809792,10.9342,0.0891,1.4592,6.0378,0.0000,0.0000
1525,295.4708,124.3833,999.4826,4.6754,,false,12,0.008333,1.2545,0.1000,1.00,0.10,5.2877,22,1,40,0,53760,191,191,0,0,827809792,4.6754,0.0434,1.2545,0.4450,0.0000,0.0000
1526,296.4773,124.4833,1000.8676,10.2767,,false,12,0.008333,1.2366,0.1000,1.00,0.10,5.2877,22,1,40,0,53760,191,191,0,0,827809792,10.2767,0.0549,1.2366,5.0706,0.0000,0.0000
1527,297.4712,124.5833,999.7406,4.5239,,false,12,0.008333,1.3137,0.1000,1.00,0.10,5.2877,22,1,40,0,53760,191,191,0,0,827809792,4.5239,0.0325,1.3137,0.4316,0.0000,0.0000
1528,298.4781,124.6833,1000.8452,10.5431,,false,12,0.008333,1.4401,0.1000,1.00,0.10,5.2877,22,1,40,0,53760,191,191,0,0,827809792,10.5431,0.0543,1.4401,4.9568,0.0000,0.0000
1529,299.4725,124.7833,999.6492,5.0850,,false,12,0.008333,1.6449,0.1000,1.00,0.10,5.2877,22,1,40,0,53760,191,191,0,0,827809792,5.0850,0.0313,1.6449,0.3691,0.0000,0.0000
1530,300.1525,124.8833,675.0148,10.2789,,false,12,0.008333,1.2666,0.1000,1.00,0.15,5.2877,22,1,40,0,53760,191,191,0,0,827867136,10.2789,0.0404,1.2666,5.4504,0.0000,0.0000
1531,300.1593,124.8917,8.1467,3.4656,,false,1,0.008333,0.2755,0.0083,1.00,1.00,5.1011,22,1,40,0,53760,191,191,0,0,827871232,3.4656,0.0343,0.2755,0.4101,0.0000,0.0000
1532,300.2757,124.9917,120.2152,4.9037,,false,12,0.008333,1.2069,0.1000,1.00,0.83,5.1011,22,1,40,0,53760,191,191,0,0,827871232,4.9037,0.0475,1.2069,0.4478,0.0000,0.0000
1533,300.3578,125.0667,72.2402,14.4886,,false,9,0.008333,1.1489,0.0750,1.00,1.00,2.3413,22,1,40,0,53760,191,191,0,0,827871232,14.4886,0.1765,1.1489,3.0304,0.0000,0.0000
1534,300.4338,125.1500,83.4213,7.1284,,false,10,0.008333,1.4576,0.0833,1.00,1.00,2.4292,22,1,40,0,53760,191,191,0,0,827875328,7.1284,0.0780,1.4576,0.5144,0.0000,0.0000
1535,300.5214,125.2333,83.9369,10.6286,,false,10,0.008333,1.1513,0.0833,1.00,0.99,3.0328,22,1,40,0,53760,191,191,0,0,827879424,10.6286,0.0508,1.1513,5.4870,0.0000,0.0000
1536,300.6022,125.3167,84.9087,6.7597,,false,10,0.008333,1.2543,0.0833,1.00,0.98,4.6083,22,1,40,0,53760,191,191,0,0,828178432,6.7597,0.0457,1.2543,0.4747,0.0000,0.0000
1537,300.6742,125.3917,72.8078,6.0528,,false,9,0.008333,1.1233,0.0750,1.00,1.00,2.4161,22,1,40,0,53760,191,191,0,0,828178432,6.0528,0.0487,1.1233,0.4441,0.0000,0.0000
1538,300.7469,125.4667,74.3529,4.3597,,false,9,0.008333,0.9494,0.0750,1.00,1.00,1.7689,22,1,40,0,53760,191,191,0,0,828178432,4.3597,0.0625,0.9494,0.4199,0.0000,0.0000
1539,300.8230,125.5417,75.4275,4.9427,,false,9,0.008333,1.0583,0.0750,1.00,0.99,2.1965,22,1,40,0,53760,191,191,0,0,828178432,4.9427,0.0400,1.0583,0.4221,0.0000,0.0000
1540,300.9021,125.6167,74.5017,9.6141,,false,9,0.008333,1.0366,0.0750,1.00,1.00,1.6982,22,1,40,0,53760,191,191,0,0,828178432,9.6141,0.0425,1.0366,5.3587,0.0000,0.0000
1541,300.9653,125.6833,67.3328,5.8071,,false,8,0.008333,1.0427,0.0667,1.00,0.99,2.3643,22,1,40,0,53760,191,191,0,0,828178432,5.8071,0.0485,1.0427,0.5871,0.0000,0.0000
1542,301.0397,125.7583,74.6154,5.2175,,false,9,0.008333,1.0910,0.0750,1.00,1.00,1.9797,22,1,40,0,53760,191,191,0,0,828178432,5.2175,0.0428,1.0910,0.4677,0.0000,0.0000
1543,301.1146,125.8333,74.8710,5.1618,,false,9,0.008333,1.0493,0.0750,1.00,1.00,1.8507,22,1,40,0,53760,191,191,0,0,828178432,5.1618,0.0515,1.0493,0.4812,0.0000,0.0000
1544,301.1896,125.9083,75.3194,4.7831,,false,9,0.008333,1.0279,0.0750,1.00,1.00,2.1701,22,1,40,0,53760,191,191,0,0,828178432,4.7831,0.0498,1.0279,0.4970,0.0000,0.0000
1545,301.2691,125.9833,75.3916,9.0268,,false,9,0.008333,0.9364,0.0750,1.00,0.99,2.5617,22,1,40,0,53760,191,191,0,0,828178432,9.0268,0.0418,0.9364,5.0195,0.0000,0.0000
1546,301.3396,126.0583,74.6014,4.9705,,false,9,0.008333,1.0794,0.0750,1.00,1.00,2.1632,22,1,40,0,53760,191,191,0,0,828178432,4.9705,0.0423,1.0794,0.4377,0.0000,0.0000
1547,301.4139,126.1333,74.8044,4.5039,,false,9,0.008333,1.0026,0.0750,1.00,1.00,1.9676,22,1,40,0,53760,191,191,0,0,828178432,4.5039,0.0410,1.0026,0.4286,0.0000,0.0000
1548,301.4889,126.2083,74.7305,4.8337,,false,9,0.008333,1.0996,0.0750,1.00,1.00,1.6981,22,1,40,0,53760,191,191,0,0,828178432,4.8337,0.0524,1.0996,0.4764,0.0000,0.0000
1549,301.5649,126.2833,75.4714,5.2787,,false,9,0.008333,1.2584,0.0750,1.00,0.99,2.1695,22,1,40,0,53760,191,191,0,0,828182528,5.2787,0.0623,1.2584,0.4296,0.0000,0.0000
1550,301.6524,126.3667,83.4757,9.2340,,false,10,0.008333,1.0795,0.0833,1.00,1.00,2.3119,22,1,40,0,53760,191,191,0,0,828182528,9.2340,0.0421,1.0795,5.0236,0.0000,0.0000
1551,301.7238,126.4417,74.6094,5.2137,,false,9,0.008333,1.2775,0.0750,1.00,1.00,1.9213,22,1,54,0,72576,191,191,0,0,828182528,5.2137,0.0415,1.2775,0.4232,0.0000,0.0000
1552,301.7983,126.5167,75.4578,5.0965,,false,9,0.008333,1.0902,0.0750,1.00,0.99,2.3791,22,1,54,0,72576,191,191,0,0,828186624,5.0965,0.0500,1.0902,0.4520,0.0000,0.0000
1553,301.9374,126.6167,137.5148,6.5176,,false,12,0.008333,1.6331,0.1000,1.00,0.73,2.3791,22,1,54,0,72576,191,191,0,0,828669952,6.5176,0.0590,1.6331,0.5192,0.0000,0.0000
1554,302.0958,126.7167,154.1307,10.7990,,false,12,0.008333,1.4023,0.1000,1.00,0.65,2.3791,22,1,54,0,72576,191,191,0,0,828669952,10.7990,0.0514,1.4023,5.6805,0.0000,0.0000
1555,302.2294,126.8167,139.3193,5.1125,,false,12,0.008333,1.4720,0.1000,1.00,0.72,2.3791,22,1,54,0,72576,191,191,0,0,828669952,5.1125,0.0440,1.4720,0.4589,0.0000,0.0000
1556,302.3723,126.9167,139.2136,8.8153,,false,12,0.008333,1.3972,0.1000,1.00,0.72,2.3791,22,1,55,0,73920,191,191,0,0,828846080,8.8153,0.0443,1.3972,0.4870,0.0000,0.0000
1557,302.5175,127.0167,141.9915,12.0597,,false,12,0.008333,1.6450,0.1000,1.00,0.70,2.3791,22,1,51,0,68544,191,195,41,20,828841984,12.0597,0.0678,1.6450,6.4605,0.0000,0.0000
1558,302.6938,127.1167,141.1914,46.4805,,false,12,0.008333,3.5456,0.1000,1.00,0.71,2.3791,22,1,21,4,28224,191,199,37,20,828821504,46.4805,0.0634,3.5456,36.9916,211.8996,23.2397
1559,302.8651,127.2167,163.1429,54.0033,,false,12,0.008333,2.5332,0.1000,1.00,0.61,2.3791,22,1,20,4,26880,191,203,33,20,828821504,54.0033,0.0693,2.5332,46.2509,269.6117,35.9670
1560,303.0509,127.3167,191.1536,48.5616,,false,12,0.008333,4.9846,0.1000,1.00,0.52,2.3791,22,1,20,4,26880,191,207,29,20,828989440,48.5616,0.0743,4.9846,36.2809,217.0162,42.7243
1561,303.2660,127.4167,201.0186,62.6383,,false,12,0.008333,3.8131,0.1000,1.00,0.50,2.3791,22,1,20,4,26880,191,211,25,20,828989440,62.6383,0.0677,3.8131,51.7273,274.8180,38.2511
1562,303.4584,127.5167,216.1455,40.3990,,false,12,0.008333,2.7810,0.1000,1.00,0.46,2.3791,22,1,20,4,26880,191,215,21,20,828993536,40.3990,0.0619,2.7810,31.1875,254.0035,53.2789
1563,303.6530,127.6167,217.8075,15.5224,,false,12,0.008333,5.1736,0.1000,1.00,0.46,2.3791,22,1,24,0,32256,191,215,21,20,828993536,15.5224,0.0982,5.1736,1.0916,0.0000,0.0000
1564,303.9504,127.7167,215.0074,98.8387,,false,12,0.008333,3.8683,0.1000,1.00,0.47,2.3791,22,1,39,3,52416,191,218,18,20,828993536,98.8387,0.0529,3.8683,89.0216,1148.1440,26.5509
1565,304.1121,127.8167,224.9189,35.1550,,false,12,0.008333,4.0238,0.1000,1.00,0.44,2.3791,22,1,73,1,98112,191,219,17,20,829091840,35.1550,0.0580,4.0238,24.8706,394.0245,10.9317
1566,304.4021,127.9167,224.8146,101.6273,,false,12,0.008333,2.2534,0.1000,1.00,0.44,2.3791,22,1,79,3,106176,191,222,14,20,829284352,101.6273,0.0641,2.2534,93.8306,903.4101,28.2836
1567,304.5571,128.0167,216.6424,39.4887,,false,12,0.008333,3.4723,0.1000,1.00,0.46,2.3791,22,1,78,1,104832,191,223,13,20,829292544,39.4887,0.0921,3.4723,29.6243,308.7316,8.1729
1568,304.8254,128.1167,225.6352,81.4414,,false,12,0.008333,4.0830,0.1000,1.00,0.44,2.3791,22,1,74,3,99456,191,226,10,20,829292544,81.4414,0.0467,4.0830,69.5177,988.6730,44.9079
1569,304.8718,128.2167,116.0443,12.0194,,false,12,0.008333,4.2986,0.1000,1.00,0.86,2.3791,22,1,71,0,95424,191,226,10,20,830263296,12.0194,0.0952,4.2986,1.1633,0.0000,0.0000
1570,305.0038,128.3167,100.3789,43.6817,,false,12,0.008333,3.9467,0.1000,1.00,1.00,2.3791,22,1,68,1,91392,191,227,9,20,830263296,43.6817,0.0692,3.9467,34.1812,304.2135,10.4493
1571,305.0638,128.4083,92.4639,11.2428,,false,11,0.008333,4.0399,0.0917,1.00,0.99,3.1763,22,1,67,0,90048,191,227,9,20,830263296,11.2428,0.0903,4.0399,0.9656,0.0000,0.0000
1572,305.1613,128.5000,96.6966,11.6834,,false,11,0.008333,4.7387,0.0917,1.00,0.95,8.2063,22,1,67,0,90048,191,227,9,20,830263296,11.6834,0.0709,4.7387,0.9174,0.0000,0.0000
1573,305.3251,128.6000,92.5970,83.4621,,false,12,0.008333,2.6117,0.1000,1.00,1.00,0.8033,22,1,67,3,90048,191,230,6,20,830267392,83.4621,0.0793,2.6117,75.0666,1001.5896,35.1632
1574,305.3466,128.6917,92.8213,12.2307,,false,11,0.008333,4.7802,0.0917,1.00,0.99,1.9579,22,1,67,0,90048,191,230,6,20,830267392,12.2307,0.1043,4.7802,0.9359,0.0000,0.0000
1575,305.4672,128.7750,88.2692,44.3331,,false,10,0.008333,3.4909,0.0833,1.00,0.94,6.8938,22,1,67,1,90048,191,231,5,20,830271488,44.3331,0.0767,3.4909,34.6613,326.3803,19.3040
1576,305.5545,128.8750,117.6335,13.8865,,false,12,0.008333,4.9572,0.1000,1.00,0.85,6.8938,22,1,68,0,91392,191,231,5,20,830271488,13.8865,0.1035,4.9572,1.1931,0.0000,0.0000
1577,305.6630,128.9750,109.8122,12.4870,,false,12,0.008333,4.1760,0.1000,1.00,0.91,6.8938,22,1,69,0,92736,191,231,5,20,830271488,12.4870,0.0767,4.1760,1.2223,0.0000,0.0000
1578,305.8776,129.0750,125.7135,102.0785,,false,12,0.008333,2.3167,0.1000,1.00,0.80,6.8938,22,1,76,3,102144,191,232,2,10,830746624,102.0785,0.0592,2.3167,94.9681,1131.4971,49.1258
1579,305.9288,129.1750,116.8581,36.5956,,false,12,0.008333,3.7023,0.1000,1.00,0.86,6.8938,22,1,79,1,106176,191,232,1,5,830746624,36.5956,0.0475,3.7023,28.0101,345.2462,16.6713
1580,306.0149,129.2750,93.8553,28.0895,,false,12,0.008333,4.1009,0.1000,1.00,1.00,0.7491,22,1,74,1,99456,383,232,0,0,830763008,28.0895,0.0969,4.1009,13.8199,69.0612,11.5127
1581,306.1084,129.3667,97.9834,22.9668,,false,11,0.008333,3.3635,0.0917,1.00,0.94,7.0658,22,1,77,0,103488,383,236,115,20,831836160,22.9668,0.0996,3.3635,13.2656,0.0000,0.0000
1582,306.1837,129.4583,91.3719,8.3067,,false,11,0.008333,2.9868,0.0917,1.00,1.00,6.7711,22,1,81,0,108864,383,236,115,20,831836160,8.3067,0.0546,2.9868,0.6845,0.0000,0.0000
1583,306.3458,129.5583,108.6398,61.7456,,false,12,0.008333,5.0407,0.1000,1.00,0.92,6.7711,22,1,82,4,110208,383,240,111,20,832299008,61.7456,0.0721,5.0407,50.1616,334.7523,53.9581
1584,306.3884,129.6500,91.5586,11.7385,,false,11,0.008333,4.6610,0.0917,1.00,1.00,6.6630,22,1,82,0,110208,383,240,111,20,832299008,11.7385,0.0997,4.6610,1.0699,0.0000,0.0000
1585,306.5361,129.7500,103.6902,56.4762,,false,12,0.008333,3.5195,0.1000,1.00,0.96,6.6630,22,1,85,4,114240,383,244,107,20,832299008,56.4762,0.1318,3.5195,46.5510,373.9095,52.4450
1586,306.5891,129.8500,96.3773,13.3278,,false,12,0.008333,4.4153,0.1000,1.00,1.00,3.0404,22,1,85,0,114240,383,244,107,20,832299008,13.3278,0.0543,4.4153,0.7876,0.0000,0.0000
1587,306.7691,129.9500,133.6262,59.5737,,false,12,0.008333,3.7153,0.1000,1.00,0.75,3.0404,22,1,86,4,115584,383,248,103,20,832299008,59.5737,0.0849,3.7153,49.5078,323.9423,58.4846
1588,306.8039,130.0333,82.8086,10.9141,,false,10,0.008333,3.5888,0.0833,1.00,1.00,2.5156,22,1,86,0,115584,383,248,103,20,832303104,10.9141,0.0679,3.5888,1.0809,0.0000,0.0000
1589,306.9439,130.1250,91.8866,59.8631,,false,11,0.008333,3.4696,0.0917,1.00,1.00,2.7355,22,1,86,4,115584,383,252,99,20,832303104,59.8631,0.1083,3.4696,49.3862,379.7466,60.0839
1590,306.9952,130.2250,103.0461,7.5853,,false,12,0.008333,2.5211,0.1000,1.00,0.97,2.7355,22,1,85,0,114240,383,252,99,20,832303104,7.5853,0.0463,2.5211,0.5565,0.0000,0.0000
1591,307.0878,130.3167,89.7109,10.9051,,false,11,0.008333,3.7760,0.0917,1.00,1.00,0.7797,22,1,85,0,114240,383,252,99,20,832303104,10.9051,0.1021,3.7760,0.9401,0.0000,0.0000
1592,307.2058,130.4167,115.9010,12.5030,,false,12,0.008333,4.7560,0.1000,1.00,0.86,0.7797,22,1,86,0,115584,383,252,99,20,832303104,12.5030,0.0707,4.7560,0.8927,0.0000,0.0000
1593,307.3895,130.5083,98.3238,97.8847,,false,11,0.008333,3.7109,0.0917,1.00,0.93,7.4368,22,1,86,4,115584,383,256,95,20,832303104,97.8847,0.1173,3.7109,86.8999,1331.6749,53.2644
1594,307.4124,130.6083,101.5812,12.0041,,false,12,0.008333,3.9473,0.1000,1.00,0.98,7.4368,22,1,87,0,116928,383,256,95,20,832667648,12.0041,0.0933,3.9473,1.1411,0.0000,0.0000
1595,307.5209,130.7083,116.6821,10.9274,,false,12,0.008333,3.9915,0.1000,1.00,0.86,7.4368,22,1,84,0,112896,383,256,95,20,832667648,10.9274,0.0822,3.9915,0.9501,0.0000,0.0000
1596,307.6602,130.8083,138.1918,11.9144,,false,12,0.008333,3.7700,0.1000,1.00,0.72,7.4368,22,1,85,0,114240,383,256,95,20,832667648,11.9144,0.0806,3.7700,0.8570,0.0000,0.0000
1597,307.9509,130.9083,178.0927,124.9133,,false,12,0.008333,2.2631,0.1000,1.00,0.56,7.4368,22,1,85,4,114240,383,260,91,20,833056768,124.9133,0.0700,2.2631,116.5573,1480.6490,66.8524
1598,308.0343,131.0083,195.3741,12.4943,,false,12,0.008333,4.3217,0.1000,1.00,0.51,7.4368,22,1,85,0,114240,383,260,91,20,833056768,12.4943,0.0663,4.3217,0.8674,0.0000,0.0000
1599,308.2394,131.1083,204.9879,12.5501,,false,12,0.008333,5.1024,0.1000,1.00,0.49,7.4368,22,1,85,0,114240,383,260,91,20,833056768,12.5501,0.0719,5.1024,0.9074,0.0000,0.0000
1600,308.5651,131.2083,199.2173,139.3810,,false,12,0.008333,4.0732,0.1000,1.00,0.50,7.4368,22,1,85,4,114240,383,264,87,20,833056768,139.3810,0.0725,4.0732,128.7619,1384.2225,39.5223
1601,308.6465,131.3083,209.0365,12.1175,,false,12,0.008333,4.3025,0.1000,1.00,0.48,7.4368,22,1,56,0,75264,383,264,87,20,833060864,12.1175,0.0736,4.3025,0.9964,0.0000,0.0000
1602,308.8562,131.4083,208.5407,12.7893,,false,12,0.008333,4.0676,0.1000,1.00,0.48,7.4368,22,1,37,0,49728,383,264,87,20,833060864,12.7893,0.1181,4.0676,0.9470,0.0000,0.0000
1603,309.2081,131.5083,221.5174,143.2412,,false,12,0.008333,3.9795,0.1000,1.00,0.45,7.4368,22,1,36,4,48384,383,268,83,20,833060864,143.2412,0.0783,3.9795,132.1604,1367.9224,40.6437
1604,309.2846,131.6083,208.5244,11.3745,,false,12,0.008333,3.9106,0.1000,1.00,0.48,7.4368,22,1,36,0,48384,383,268,83,20,833060864,11.3745,0.0666,3.9106,0.7692,0.0000,0.0000
1605,309.5097,131.7083,220.5749,15.5614,,false,12,0.008333,5.2361,0.1000,1.00,0.45,7.4368,22,1,36,0,48384,383,268,83,20,833060864,15.5614,0.1012,5.2361,1.1110,0.0000,0.0000
1606,309.8519,131.8083,213.6543,144.1425,,false,12,0.008333,4.1811,0.1000,1.00,0.47,7.4368,22,1,36,4,48384,383,272,79,20,833060864,144.1425,0.0682,4.1811,132.4247,1357.9272,52.1450
1607,309.9426,131.9083,224.4319,10.5904,,false,12,0.008333,3.6335,0.1000,1.00,0.45,7.4368,22,1,36,0,48384,383,272,79,20,833060864,10.5904,0.0796,3.6335,0.8467,0.0000,0.0000
