frame,wall_s,sim_time_s,frame_ms,cpu_ms,gpu_ms,gpu_available,steps,fixed_dt_s,sim_cpu_ms,sim_advanced_s,requested_warp,effective_warp,backlog_ms,bodies,vehicles,patches_visible,patches_generated,triangles,cache_hits,cache_misses,streaming_queued,assets_pending,rss_bytes,rails_advanced_s,server_compute_s,server_wall_s,server_effective_warp,scope:frame.cpu_ms,scope:render.atmosphere_ms,scope:sim.total_ms,scope:simulation.coast_bake_ms,scope:simulation.trajectory_prediction_ms,scope:world.streaming_ms,scope:world.terrain_materials_ms,scope:world.terrain_meshing_ms
1009,11.7556,11.4833,18.2357,8.6580,,false,2,0.008333,0.2011,0.0167,1.00,0.91,1.8418,22,1,112,1,258048,2780,388,89,40,977932288,0.000000,0.000000,0.000000,0.00,8.6580,0.0692,0.2011,0.0000,0.0000,3.0689,21.8606,7.9758
1010,11.7742,11.5000,18.7179,8.6471,,false,2,0.008333,0.2994,0.0167,1.00,0.89,3.8930,22,1,112,3,258048,2977,391,86,40,978116608,0.000000,0.000000,0.000000,0.00,8.6471,0.0636,0.2994,0.0000,0.0000,3.1006,47.0596,18.9437
1011,11.8169,11.5167,18.9499,32.2172,,false,2,0.008333,0.2279,0.0167,1.00,0.88,6.1763,22,1,117,6,269568,3180,397,80,40,978186240,0.000000,0.000000,0.000000,0.00,32.2172,0.0544,0.2279,0.0000,0.0000,4.4917,99.6003,41.4185
1012,11.8261,11.5333,18.1470,7.7887,,false,2,0.008333,0.1285,0.0167,1.00,0.92,7.6566,22,1,120,2,276480,3386,399,78,40,978186240,0.000000,0.000000,0.000000,0.00,7.7887,0.0468,0.1285,0.0000,0.0000,2.1945,38.9456,17.5926
1013,11.8353,11.5583,24.2270,6.2455,,false,3,0.008333,0.2528,0.0250,1.00,1.00,6.8835,22,1,120,0,276480,3386,399,78,40,978186240,0.000000,0.000000,0.000000,0.00,6.2455,0.0698,0.2528,0.0000,0.0000,1.0373,0.0000,0.0000
1014,11.8548,11.5833,19.0115,8.8546,,false,3,0.008333,0.2737,0.0250,1.00,1.00,0.8951,22,1,120,3,276480,3386,402,75,40,978497536,0.000000,0.000000,0.000000,0.00,8.8546,0.0707,0.2737,0.0000,0.0000,3.3198,46.2750,20.0052
1015,11.8742,11.6000,20.0182,7.8296,,false,2,0.008333,0.2019,0.0167,1.00,0.83,4.2466,22,1,123,4,283392,3595,406,71,40,978497536,0.000000,0.000000,0.000000,0.00,7.8296,0.0702,0.2019,0.0000,0.0000,2.5793,70.2829,29.4301
1016,11.8901,11.6167,17.2187,6.8920,,false,2,0.008333,0.1681,0.0167,1.00,0.97,4.7986,22,1,123,0,283392,3595,406,71,40,978497536,0.000000,0.000000,0.000000,0.00,6.8920,0.0828,0.1681,0.0000,0.0000,0.8188,0.0000,0.0000
1017,11.9118,11.6333,18.6117,10.0077,,false,2,0.008333,0.2323,0.0167,1.00,0.90,6.7436,22,1,126,4,290304,3807,410,67,40,978542592,0.000000,0.000000,0.000000,0.00,10.0077,0.0761,0.2323,0.0000,0.0000,4.4245,70.1590,28.7757
1018,11.9300,11.6583,19.0335,8.7828,,false,3,0.008333,0.2728,0.0250,1.00,1.00,0.7771,22,1,126,3,290304,3807,413,64,40,978673664,0.000000,0.000000,0.000000,0.00,8.7828,0.0618,0.2728,0.0000,0.0000,3.1428,46.3053,19.0368
1019,11.9444,11.6750,17.7490,5.8282,,false,2,0.008333,0.1328,0.0167,1.00,0.94,1.8595,22,1,126,0,290304,3807,413,64,40,978911232,0.000000,0.000000,0.000000,0.00,5.8282,0.0584,0.1328,0.0000,0.0000,0.5585,0.0000,0.0000
1020,11.9664,11.6917,19.0383,8.6657,,false,2,0.008333,0.1944,0.0167,1.00,0.88,4.2311,22,1,126,2,290304,3807,415,62,40,979689472,0.000000,0.000000,0.000000,0.00,8.6657,0.0822,0.1944,0.0000,0.0000,3.2529,33.5772,13.0541
1021,11.9819,11.7083,18.0949,6.1255,,false,2,0.008333,0.1494,0.0167,1.00,0.92,5.6593,22,1,126,0,290304,3807,415,62,40,980230144,0.000000,0.000000,0.000000,0.00,6.1255,0.0606,0.1494,0.0000,0.0000,0.9091,0.0000,0.0000
1022,12.0016,11.7250,17.7557,8.2789,,false,2,0.008333,0.2000,0.0167,1.00,0.94,6.7483,22,1,126,2,290304,3807,417,60,40,981467136,0.000000,0.000000,0.000000,0.00,8.2789,0.0667,0.2000,0.0000,0.0000,3.1796,141.7399,15.8641
1023,12.0180,11.7417,18.0388,6.2277,,false,2,0.008333,0.2134,0.0167,1.00,0.92,8.1205,22,1,126,0,290304,3807,417,60,40,981831680,0.000000,0.000000,0.000000,0.00,6.2277,0.0850,0.2134,0.0000,0.0000,0.8685,0.0000,0.0000
1024,12.0370,11.7667,17.0474,8.6205,,false,3,0.008333,0.3944,0.0250,1.00,1.00,0.1679,22,1,123,3,283392,4016,420,57,40,982040576,0.000000,0.000000,0.000000,0.00,8.6205,0.0741,0.3944,0.0000,0.0000,3.5091,141.0229,21.8175
1025,12.0531,11.7833,17.4777,6.8384,,false,2,0.008333,0.1850,0.0167,1.00,0.95,0.9789,22,1,123,0,283392,4016,420,57,40,982675456,0.000000,0.000000,0.000000,0.00,6.8384,0.0856,0.1850,0.0000,0.0000,0.8569,0.0000,0.0000
1026,12.0718,11.8000,17.8759,8.0769,,false,2,0.008333,0.2062,0.0167,1.00,0.93,2.1882,22,1,123,1,283392,4016,421,56,40,982876160,0.000000,0.000000,0.000000,0.00,8.0769,0.0595,0.2062,0.0000,0.0000,3.1762,21.0858,7.0321
1027,12.0903,11.8167,17.9034,8.3603,,false,2,0.008333,0.1901,0.0167,1.00,0.93,3.4249,22,1,123,1,283392,4016,422,55,40,983134208,0.000000,0.000000,0.000000,0.00,8.3603,0.0648,0.1901,0.0000,0.0000,3.4308,61.3049,7.3386
1028,12.1082,11.8333,17.7301,8.5598,,false,2,0.008333,0.2346,0.0167,1.00,0.94,4.4884,22,1,123,4,283392,4016,426,51,40,983171072,0.000000,0.000000,0.000000,0.00,8.5598,0.0673,0.2346,0.0000,0.0000,3.5433,160.1773,28.8410
1029,12.1236,11.8500,17.6748,6.3225,,false,2,0.008333,0.2025,0.0167,1.00,0.94,5.4965,22,1,123,0,283392,4016,426,51,40,983257088,0.000000,0.000000,0.000000,0.00,6.3225,0.0987,0.2025,0.0000,0.0000,0.8244,0.0000,0.0000
1030,12.1435,11.8667,18.1160,8.2649,,false,2,0.008333,0.2271,0.0167,1.00,0.92,6.9459,22,1,123,2,283392,4016,428,49,40,983351296,0.000000,0.000000,0.000000,0.00,8.2649,0.0628,0.2271,0.0000,0.0000,3.0045,31.4673,12.9081
1031,12.1601,11.8833,17.6244,6.8542,,false,2,0.008333,0.2029,0.0167,1.00,0.95,7.9036,22,1,123,0,283392,4016,428,49,40,983490560,0.000000,0.000000,0.000000,0.00,6.8542,0.0648,0.2029,0.0000,0.0000,1.1120,0.0000,0.0000
1032,12.1796,11.9083,18.8431,7.7228,,false,3,0.008333,0.4003,0.0250,1.00,1.00,1.7467,22,1,123,1,283392,4016,429,48,40,983498752,0.000000,0.000000,0.000000,0.00,7.7228,0.0529,0.4003,0.0000,0.0000,2.2300,63.8807,6.7953
1033,12.1971,11.9250,17.5584,7.4790,,false,2,0.008333,0.2056,0.0167,1.00,0.95,2.6384,22,1,123,1,283392,4016,430,47,40,983527424,0.000000,0.000000,0.000000,0.00,7.4790,0.0696,0.2056,0.0000,0.0000,2.1622,75.7172,9.2878
1034,12.2155,11.9417,17.6356,8.5475,,false,2,0.008333,0.2036,0.0167,1.00,0.95,3.6074,22,1,123,2,283392,4016,432,45,40,983711744,0.000000,0.000000,0.000000,0.00,8.5475,0.0664,0.2036,0.0000,0.0000,3.4678,123.5740,13.2572
1035,12.2339,11.9583,18.2792,8.5104,,false,2,0.008333,0.3105,0.0167,1.00,0.91,5.2199,22,1,123,1,283392,4016,433,44,40,983896064,0.000000,0.000000,0.000000,0.00,8.5104,0.0736,0.3105,0.0000,0.0000,3.2977,15.6662,6.4694
1036,12.2515,11.9750,17.7933,8.1874,,false,2,0.008333,0.1932,0.0167,1.00,0.94,6.3465,22,1,123,1,283392,4016,434,43,40,984121344,0.000000,0.000000,0.000000,0.00,8.1874,0.0672,0.1932,0.0000,0.0000,3.2463,16.0288,6.7576
1037,12.2705,11.9917,18.0569,8.3695,,false,2,0.008333,0.1665,0.0167,1.00,0.92,7.7367,22,1,123,1,283392,4016,435,42,40,984145920,0.000000,0.000000,0.000000,0.00,8.3695,0.0711,0.1665,0.0000,0.0000,3.2213,61.9148,6.8990
1038,12.2883,12.0167,18.2928,8.7023,,false,3,0.008333,0.2162,0.0250,1.00,1.00,1.0295,22,1,123,2,283392,4016,437,40,40,984236032,0.000000,0.000000,0.000000,0.00,8.7023,0.0651,0.2162,0.0000,0.0000,3.0228,85.2135,15.6530
1039,12.3035,12.0333,17.8557,6.0262,,false,2,0.008333,0.1873,0.0167,1.00,0.93,2.2185,22,1,123,0,283392,4016,437,40,40,984457216,0.000000,0.000000,0.000000,0.00,6.0262,0.0754,0.1873,0.0000,0.0000,0.5616,0.0000,0.0000
1040,12.3235,12.0500,18.3336,7.8245,,false,2,0.008333,0.2049,0.0167,1.00,0.91,3.8854,22,1,123,2,283392,4016,439,38,40,984584192,0.000000,0.000000,0.000000,0.00,7.8245,0.0604,0.2049,0.0000,0.0000,2.3936,77.5761,12.9665
1041,12.3422,12.0667,17.8550,8.4260,,false,2,0.008333,0.1335,0.0167,1.00,0.93,5.0738,22,1,123,1,283392,4016,440,37,40,984805376,0.000000,0.000000,0.000000,0.00,8.4260,0.0757,0.1335,0.0000,0.0000,3.3909,76.9382,6.5200
1042,12.3579,12.0833,17.7308,6.6328,,false,2,0.008333,0.1687,0.0167,1.00,0.94,6.1379,22,1,123,0,283392,4016,440,37,40,985026560,0.000000,0.000000,0.000000,0.00,6.6328,0.0398,0.1687,0.0000,0.0000,0.7909,0.0000,0.0000
1043,12.3758,12.1000,18.1991,6.4187,,false,2,0.008333,0.2474,0.0167,1.00,0.92,7.6703,22,1,123,0,283392,4016,440,37,40,985251840,0.000000,0.000000,0.000000,0.00,6.4187,0.0838,0.2474,0.0000,0.0000,0.8858,0.0000,0.0000
1044,12.3959,12.1250,17.9367,8.2143,,false,3,0.008333,0.2114,0.0250,1.00,1.00,0.6070,22,1,123,3,283392,4016,443,34,40,985763840,0.000000,0.000000,0.000000,0.00,8.2143,0.0569,0.2114,0.0000,0.0000,3.2344,211.2234,22.5148
1045,12.4145,12.1417,17.4869,8.9911,,false,2,0.008333,0.2610,0.0167,1.00,0.95,1.4272,22,1,123,1,283392,4016,444,33,40,986161152,0.000000,0.000000,0.000000,0.00,8.9911,0.0737,0.2610,0.0000,0.0000,3.2271,15.0476,6.2753
1046,12.4311,12.1583,18.3892,7.7283,,false,2,0.008333,0.2178,0.0167,1.00,0.91,3.1498,22,1,123,3,283392,4016,447,30,40,986161152,0.000000,0.000000,0.000000,0.00,7.7283,0.0720,0.2178,0.0000,0.0000,2.3328,113.7301,24.7065
1047,12.4489,12.1750,17.8983,7.5819,,false,2,0.008333,0.1372,0.0167,1.00,0.93,4.3814,22,1,126,1,290304,4228,448,29,40,986165248,0.000000,0.000000,0.000000,0.00,7.5819,0.0752,0.1372,0.0000,0.0000,2.1356,15.0236,6.0481
1048,12.4693,12.1917,18.6842,8.6332,,false,2,0.008333,0.1772,0.0167,1.00,0.89,6.3990,22,1,126,1,290304,4228,449,28,40,986898432,0.000000,0.000000,0.000000,0.00,8.6332,0.0865,0.1772,0.0000,0.0000,3.4584,15.0268,6.1571
1049,12.4842,12.2083,18.1681,6.2977,,false,2,0.008333,0.1738,0.0167,1.00,0.92,7.9004,22,1,126,0,290304,4228,449,28,40,987062272,0.000000,0.000000,0.000000,0.00,6.2977,0.0582,0.1738,0.0000,0.0000,0.6323,0.0000,0.0000
1050,12.5043,12.2333,18.0722,8.3604,,false,3,0.008333,0.2176,0.0250,1.00,1.00,0.9727,22,1,125,1,288000,4228,450,27,40,987529216,0.000000,0.000000,0.000000,0.00,8.3604,0.0590,0.2176,0.0000,0.0000,3.2592,61.7024,6.4956
1051,12.5439,12.2500,18.0736,29.6406,,false,2,0.008333,0.2738,0.0167,1.00,0.92,2.3796,22,1,179,5,412416,4527,455,22,40,987717632,0.000000,0.000000,0.000000,0.00,29.6406,0.0714,0.2738,0.0000,0.0000,3.0299,249.9558,40.9305
1052,12.5526,12.2667,17.3036,4.3796,,false,2,0.008333,0.1624,0.0167,1.00,0.96,3.0166,22,1,179,0,412416,4527,455,22,40,994492416,0.000000,0.000000,0.000000,0.00,4.3796,0.0311,0.1624,0.0000,0.0000,0.6194,0.0000,0.0000
1053,12.5852,12.3083,42.9060,10.5383,,false,5,0.008333,0.2148,0.0417,1.00,0.97,4.2559,22,1,185,4,426240,4832,459,18,40,994775040,0.000000,0.000000,0.000000,0.00,10.5383,0.0562,0.2148,0.0000,0.0000,4.9199,68.1611,29.7561
1054,12.6083,12.3333,22.5932,10.8611,,false,3,0.008333,0.2168,0.0250,1.00,1.00,1.8491,22,1,187,4,430848,5140,463,14,40,994775040,0.000000,0.000000,0.000000,0.00,10.8611,0.0846,0.2168,0.0000,0.0000,5.2838,66.4076,29.5073
1055,12.6277,12.3500,20.5199,9.8679,,false,2,0.008333,0.1513,0.0167,1.00,0.81,5.7023,22,1,187,3,430848,5140,466,11,40,995102720,0.000000,0.000000,0.000000,0.00,9.8679,0.0624,0.1513,0.0000,0.0000,4.1475,49.5309,19.1062
1056,12.6505,12.3750,22.9016,9.7858,,false,3,0.008333,0.2180,0.0250,1.00,1.00,3.6039,22,1,187,3,430848,5140,469,8,40,995676160,0.000000,0.000000,0.000000,0.00,9.7858,0.0731,0.2180,0.0000,0.0000,4.3784,46.8725,19.2350
1057,12.6725,12.3917,21.2762,10.8527,,false,2,0.008333,0.2859,0.0167,1.00,0.78,8.2135,22,1,193,3,444672,5454,469,5,25,996270080,0.000000,0.000000,0.000000,0.00,10.8527,0.0661,0.2859,0.0000,0.0000,5.0076,53.8404,22.1456
1058,12.6929,12.4167,21.3390,9.6766,,false,3,0.008333,0.2150,0.0250,1.00,1.00,4.5524,22,1,196,2,451584,5771,469,3,15,996270080,0.000000,0.000000,0.000000,0.00,9.6766,0.0742,0.2150,0.0000,0.0000,3.7061,32.1604,12.7075
1059,12.7163,12.4417,21.4755,11.1774,,false,3,0.008333,0.2088,0.0250,1.00,1.00,1.0280,22,1,202,3,465408,6094,469,0,0,996270080,0.000000,0.000000,0.000000,0.00,11.1774,0.0748,0.2088,0.0000,0.0000,5.2151,53.1231,22.6316
1060,12.7449,12.4583,20.9241,19.5100,,false,2,0.008333,0.2501,0.0167,1.00,0.80,5.2854,22,1,198,0,456192,6411,477,16,40,996311040,0.000000,0.000000,0.000000,0.00,19.5100,0.0357,0.2501,0.0000,0.0000,14.1605,0.0000,0.0000
1061,12.7514,12.4833,20.5541,5.7533,,false,3,0.008333,0.1736,0.0250,1.00,1.00,0.8395,22,1,198,0,456192,6411,477,16,40,996311040,0.000000,0.000000,0.000000,0.00,5.7533,0.0702,0.1736,0.0000,0.0000,0.7190,0.0000,0.0000
1062,12.7777,12.5000,20.8724,10.6710,,false,2,0.008333,0.2947,0.0167,1.00,0.80,5.0452,22,1,196,4,451584,6723,481,12,40,996311040,0.000000,0.000000,0.000000,0.00,10.6710,0.0811,0.2947,0.0000,0.0000,4.9280,62.1811,25.1706
1063,12.7973,12.5250,19.9845,10.1172,,false,3,0.008333,0.2606,0.0250,1.00,1.00,0.0297,22,1,196,2,451584,6723,483,10,40,996360192,0.000000,0.000000,0.000000,0.00,10.1172,0.0821,0.2606,0.0000,0.0000,4.8454,30.7696,12.9494
1064,12.8183,12.5417,20.4332,10.9195,,false,2,0.008333,0.2001,0.0167,1.00,0.82,3.7962,22,1,196,2,451584,7035,485,8,40,996700160,0.000000,0.000000,0.000000,0.00,10.9195,0.0795,0.2001,0.0000,0.0000,4.9670,31.2468,13.7534
1065,12.8390,12.5583,20.9789,10.4894,,false,2,0.008333,0.3200,0.0167,1.00,0.79,8.1085,22,1,196,1,451584,7035,485,7,35,997425152,0.000000,0.000000,0.000000,0.00,10.4894,0.0679,0.3200,0.0000,0.0000,5.1638,15.3443,6.4160
1066,12.8604,12.5833,21.6658,10.0579,,false,3,0.008333,0.2397,0.0250,1.00,1.00,4.7743,22,1,196,1,451584,7035,485,6,30,998584320,0.000000,0.000000,0.000000,0.00,10.0579,0.0686,0.2397,0.0000,0.0000,4.8442,15.6267,6.3605
1067,12.8816,12.6083,21.4953,10.1562,,false,3,0.008333,0.2928,0.0250,1.00,1.00,1.2695,22,1,196,3,451584,7035,485,3,15,998768640,0.000000,0.000000,0.000000,0.00,10.1562,0.0766,0.2928,0.0000,0.0000,4.8476,143.2741,19.8363
1068,12.9038,12.6250,21.4837,10.6487,,false,2,0.008333,0.2228,0.0167,1.00,0.78,6.0866,22,1,199,2,458496,7350,485,1,5,998895616,0.000000,0.000000,0.000000,0.00,10.6487,0.0645,0.2228,0.0000,0.0000,5.2810,91.6857,13.7554
1069,12.9196,12.6500,20.0621,6.7549,,false,3,0.008333,0.4061,0.0250,1.00,1.00,1.1487,22,1,199,0,458496,7350,485,1,5,998993920,0.000000,0.000000,0.000000,0.00,6.7549,0.0345,0.4061,0.0000,0.0000,0.6661,0.0000,0.0000
1070,12.9399,12.6667,20.4040,6.3110,,false,2,0.008333,0.0961,0.0167,1.00,0.82,4.8860,22,1,199,0,458496,7350,485,1,5,999002112,0.000000,0.000000,0.000000,0.00,6.3110,0.0601,0.0961,0.0000,0.0000,0.7045,0.0000,0.0000
1071,12.9661,12.6917,22.8704,9.2477,,false,3,0.008333,0.2909,0.0250,1.00,1.00,2.7564,22,1,200,1,460800,7668,485,0,0,999002112,0.000000,0.000000,0.000000,0.00,9.2477,0.0584,0.2909,0.0000,0.0000,3.5637,57.6299,6.9331
1072,12.9829,12.7083,20.3002,6.1381,,false,2,0.008333,0.2222,0.0167,1.00,0.82,6.3899,22,1,200,0,460800,7668,485,0,0,999002112,0.000000,0.000000,0.000000,0.00,6.1381,0.0693,0.2222,0.0000,0.0000,0.5428,0.0000,0.0000
1073,13.0019,12.7333,19.2039,6.1986,,false,3,0.008333,0.2174,0.0250,1.00,1.00,0.5938,22,1,200,0,460800,7668,485,0,0,999002112,0.000000,0.000000,0.000000,0.00,6.1986,0.0601,0.2174,0.0000,0.0000,0.6037,0.0000,0.0000
1074,13.0211,12.7500,19.8800,5.4491,,false,2,0.008333,0.2657,0.0167,1.00,0.84,3.8071,22,1,200,0,460800,7668,485,0,0,999002112,0.000000,0.000000,0.000000,0.00,5.4491,0.0521,0.2657,0.0000,0.0000,0.4905,0.0000,0.0000
1075,13.0401,12.7667,19.1755,5.4156,,false,2,0.008333,0.2354,0.0167,1.00,0.87,6.3160,22,1,200,0,460800,7668,485,0,0,999002112,0.000000,0.000000,0.000000,0.00,5.4156,0.0762,0.2354,0.0000,0.0000,0.5886,0.0000,0.0000
1076,13.0594,12.7833,18.6393,5.8507,,false,2,0.008333,0.1877,0.0167,1.00,0.89,8.2887,22,1,200,0,460800,7668,485,0,0,999002112,0.000000,0.000000,0.000000,0.00,5.8507,0.0609,0.1877,0.0000,0.0000,0.5132,0.0000,0.0000
1077,13.0797,12.8083,20.0052,6.0903,,false,3,0.008333,0.2610,0.0250,1.00,1.00,3.2939,22,1,200,0,460800,7668,485,0,0,999002112,0.000000,0.000000,0.000000,0.00,6.0903,0.0662,0.2610,0.0000,0.0000,0.5710,0.0000,0.0000
1078,13.1157,12.8333,22.9678,19.0038,,false,3,0.008333,0.1938,0.0250,1.00,1.00,1.2617,22,1,206,0,474624,7989,491,6,30,999022592,0.000000,0.000000,0.000000,0.00,19.0038,0.0631,0.1938,0.0000,0.0000,11.2542,0.0000,0.0000
1079,13.1267,12.8500,21.3535,8.3455,,false,2,0.008333,0.1291,0.0167,1.00,0.78,5.9485,22,1,206,0,474624,7989,491,6,30,999079936,0.000000,0.000000,0.000000,0.00,8.3455,0.0671,0.1291,0.0000,0.0000,0.8184,0.0000,0.0000
1080,13.1557,12.8750,24.1919,12.7719,,false,3,0.008333,0.3074,0.0250,1.00,1.00,5.1404,22,1,203,2,467712,8304,491,4,20,999206912,0.000000,0.000000,0.000000,0.00,12.7719,0.0760,0.3074,0.0000,0.0000,5.0587,31.7270,14.3455
1081,13.1767,12.9000,24.3948,8.9571,,false,3,0.008333,0.3744,0.0250,1.00,1.00,4.5352,22,1,203,0,467712,8304,491,4,20,999981056,0.000000,0.000000,0.000000,0.00,8.9571,0.1069,0.3744,0.0000,0.0000,0.7948,0.0000,0.0000
1082,13.2038,12.9250,23.8652,13.0182,,false,3,0.008333,0.3740,0.0250,1.00,1.00,3.4005,22,1,203,1,467712,8304,491,3,15,1000312832,0.000000,0.000000,0.000000,0.00,13.0182,0.0950,0.3740,0.0000,0.0000,5.3917,63.3023,7.1990
1083,13.2283,12.9500,25.9612,11.6858,,false,3,0.008333,0.2965,0.0250,1.00,0.96,4.3617,22,1,205,3,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,11.6858,0.0761,0.2965,0.0000,0.0000,4.7335,202.5493,21.5419
1084,13.2633,12.9750,22.8790,23.8378,,false,3,0.008333,0.3676,0.0250,1.00,1.00,2.2407,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,23.8378,0.0496,0.3676,0.0000,0.0000,0.5084,0.0000,0.0000
1085,13.2703,12.9917,20.4212,5.8230,,false,2,0.008333,0.1958,0.0167,1.00,0.82,5.9953,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,5.8230,0.0338,0.1958,0.0000,0.0000,0.9712,0.0000,0.0000
1086,13.2859,13.0167,20.3529,6.0137,,false,3,0.008333,0.2540,0.0250,1.00,1.00,1.3482,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,6.0137,0.0667,0.2540,0.0000,0.0000,0.7464,0.0000,0.0000
1087,13.3061,13.0333,20.3597,5.7617,,false,2,0.008333,0.2664,0.0167,1.00,0.82,5.0413,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,5.7617,0.0623,0.2664,0.0000,0.0000,0.5805,0.0000,0.0000
1088,13.3250,13.0500,18.1205,6.1915,,false,2,0.008333,0.2268,0.0167,1.00,0.92,6.4951,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,6.1915,0.0792,0.2268,0.0000,0.0000,0.5184,0.0000,0.0000
1089,13.3456,13.0750,19.9177,6.7130,,false,3,0.008333,0.3758,0.0250,1.00,1.00,1.4128,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,6.7130,0.0607,0.3758,0.0000,0.0000,1.0462,0.0000,0.0000
1090,13.3659,13.0917,20.7872,6.7211,,false,2,0.008333,0.1991,0.0167,1.00,0.80,5.5333,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,6.7211,0.0617,0.1991,0.0000,0.0000,1.1402,0.0000,0.0000
1091,13.3838,13.1083,18.9046,5.8596,,false,2,0.008333,0.3171,0.0167,1.00,0.88,7.7713,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,5.8596,0.0711,0.3171,0.0000,0.0000,0.8194,0.0000,0.0000
1092,13.4026,13.1333,19.2516,5.5500,,false,3,0.008333,0.2246,0.0250,1.00,1.00,2.0229,22,1,205,0,472320,8622,491,0,0,1000312832,0.000000,0.000000,0.000000,0.00,5.5500,0.0709,0.2246,0.0000,0.0000,0.6431,0.0000,0.0000
1093,13.4239,13.1500,20.3180,6.3818,,false,2,0.008333,0.4428,0.0167,1.00,0.82,5.6743,22,1,205,0,472320,8622,491,0,0,1000316928,0.000000,0.000000,0.000000,0.00,6.3818,0.0611,0.4428,0.0000,0.0000,0.5389,0.0000,0.0000
1094,13.4426,13.1667,18.8721,5.9876,,false,2,0.008333,0.2890,0.0167,1.00,0.88,7.8797,22,1,205,0,472320,8622,491,0,0,1000316928,0.000000,0.000000,0.000000,0.00,5.9876,0.0708,0.2890,0.0000,0.0000,0.5517,0.0000,0.0000
1095,13.4719,13.1917,19.4323,15.6959,,false,3,0.008333,0.1934,0.0250,1.00,1.00,2.3120,22,1,199,0,458496,8934,496,5,25,1000316928,0.000000,0.000000,0.000000,0.00,15.6959,0.0441,0.1934,0.0000,0.0000,9.5305,0.0000,0.0000
1096,13.4818,13.2083,19.7353,6.3221,,false,2,0.008333,0.2127,0.0167,1.00,0.84,5.3806,22,1,199,0,458496,8934,496,5,25,1000316928,0.000000,0.000000,0.000000,0.00,6.3221,0.0545,0.2127,0.0000,0.0000,0.8578,0.0000,0.0000
1097,13.5056,13.2250,19.2518,10.7868,,false,2,0.008333,0.2935,0.0167,1.00,0.87,7.9658,22,1,199,3,458496,8934,496,2,10,1000415232,0.000000,0.000000,0.000000,0.00,10.7868,0.0570,0.2935,0.0000,0.0000,5.0950,48.0087,22.4625
1098,13.5253,13.2500,19.6336,10.4333,,false,3,0.008333,0.3918,0.0250,1.00,1.00,2.5994,22,1,200,2,460800,9252,496,0,0,1000415232,0.000000,0.000000,0.000000,0.00,10.4333,0.0516,0.3918,0.0000,0.0000,4.9213,33.6493,16.4112
1099,13.5406,13.2667,19.5225,6.4370,,false,2,0.008333,0.1982,0.0167,1.00,0.85,5.4552,22,1,200,0,460800,9252,496,0,0,1000415232,0.000000,0.000000,0.000000,0.00,6.4370,0.0465,0.1982,0.0000,0.0000,0.6802,0.0000,0.0000
1100,13.5612,13.2917,20.6008,6.2919,,false,3,0.008333,0.2637,0.0250,1.00,1.00,1.0560,22,1,198,0,456192,9252,496,0,0,1000415232,0.000000,0.000000,0.000000,0.00,6.2919,0.0743,0.2637,0.0000,0.0000,0.7492,0.0000,0.0000
1101,13.5803,13.3083,20.0623,5.7611,,false,2,0.008333,0.2004,0.0167,1.00,0.83,4.4517,22,1,199,0,458496,9252,496,0,0,1000415232,0.000000,0.000000,0.000000,0.00,5.7611,0.0675,0.2004,0.0000,0.0000,0.5564,0.0000,0.0000
1102,13.6004,13.3250,19.3479,6.3277,,false,2,0.008333,0.2032,0.0167,1.00,0.86,7.1329,22,1,199,0,458496,9252,496,0,0,1000415232,0.000000,0.000000,0.000000,0.00,6.3277,0.0642,0.2032,0.0000,0.0000,0.7562,0.0000,0.0000
1103,13.6205,13.3500,19.8736,6.0128,,false,3,0.008333,0.2045,0.0250,1.00,1.00,2.0065,22,1,199,0,458496,9252,496,0,0,1000415232,0.000000,0.000000,0.000000,0.00,6.0128,0.0551,0.2045,0.0000,0.0000,0.5430,0.0000,0.0000
1104,13.6405,13.3667,20.0622,6.2723,,false,2,0.008333,0.2935,0.0167,1.00,0.83,5.4020,22,1,199,0,458496,9252,496,0,0,1000415232,0.000000,0.000000,0.000000,0.00,6.2723,0.0660,0.2935,0.0000,0.0000,0.6796,0.0000,0.0000
1105,13.6613,13.3917,20.2466,6.7514,,false,3,0.008333,0.4183,0.0250,1.00,1.00,0.6486,22,1,198,0,456192,9252,496,0,0,1000419328,0.000000,0.000000,0.000000,0.00,6.7514,0.0667,0.4183,0.0000,0.0000,0.7440,0.0000,0.0000
1106,13.6796,13.4083,18.4744,6.7893,,false,2,0.008333,0.4383,0.0167,1.00,0.90,2.4564,22,1,198,0,456192,9252,496,0,0,1000419328,0.000000,0.000000,0.000000,0.00,6.7893,0.0643,0.4383,0.0000,0.0000,0.8555,0.0000,0.0000
