t_s,altitude_m,relative_speed_mps,vertical_speed_mps,mach,aoa_deg,q_pa,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,quat_x,quat_y,quat_z,quat_w,omega_x_rps,omega_y_rps,omega_z_rps,pitch_cmd,yaw_cmd,roll_cmd,throttle,engine,sas,rcs,force_x_n,force_y_n,force_z_n,moment_x_nm,moment_y_nm,moment_z_nm,accel_x_mps2,accel_y_mps2,accel_z_mps2
28.611760,4376.605287,371.385150,197.253781,8.958616,-51.818909,4576885.366195,4822009011323.912109,1466528.564370,3211261.434551,268.689440,50982.712285,438.158229,0.688693734,-0.400463130,0.604057039,-0.021102534,-1.945377631,-0.140933309,-6.047324656,0.000000,0.000000,0.000000,1.000000,0,1,1,22547812.587993,57991969.863459,2984028.323130,-448434.588199,2313058.714026,-22426800.473098,-2887.062307,-5321.921390,-805.577690
28.632360,4380.593188,371.409725,189.412349,1.139705,-45.521692,74055.173922,4822009011329.106445,1467578.219782,3211270.385626,237.286980,50927.267474,430.374007,0.715643232,-0.361529073,0.596476559,0.036975786,-2.031916848,0.249715318,-7.971181684,0.000000,0.000000,0.000000,1.000000,0,1,1,770788.329346,573041.484974,-1443180.818671,215328.854313,-216277.169355,285913.320836,-146.826656,-8.605926,80.652468
28.651298,4384.209216,370.452010,190.940532,1.142651,-43.504181,74420.302671,4822009011333.547852,1468542.677919,3211278.564980,234.506375,50927.104495,431.901405,0.737317201,-0.317317307,0.588616837,0.095933783,-1.888211474,0.464821496,-7.921407287,0.000000,0.000000,0.000000,1.000000,0,1,1,680811.095458,429459.956890,-1539269.602314,205522.973835,-392677.340710,579250.121286,-139.513286,21.171508,90.739480
28.670931,4387.992828,369.360335,192.723400,1.145257,-42.410284,74740.847512,4822009011338.097656,1469542.506181,3211287.079205,231.767397,50927.520142,433.682836,0.754041298,-0.269212409,0.578645416,0.155292891,-1.734734813,0.637809729,-7.818851622,0.000000,0.000000,0.000000,1.000000,0,1,1,597133.709506,250965.275891,-1624967.878054,208897.632449,-591536.965830,1076222.387202,-129.569266,53.840133,93.972916
28.690351,4391.770981,368.115558,194.550438,11.506345,-42.156185,7542507.635784,4822009011342.549805,1470531.535881,3211295.536740,229.251170,50928.565714,435.507785,0.765208628,-0.220263186,0.566869854,0.211183457,-1.572630289,0.753222373,-7.637211085,0.000000,0.000000,0.000000,1.000000,0,1,1,-11034179.340367,-11002104.430003,7320928.811257,3378108.340163,3840575.666787,20208376.605527,840.070204,486.433672,-1385.626804
28.710799,4395.623476,363.010045,181.318698,9.351717,-44.932945,4980925.392253,4822009011347.301758,1471573.018644,3211304.316383,236.639326,50934.409374,422.269851,0.770697133,-0.170685554,0.556793890,0.258598019,-0.349120649,1.220533714,-5.836728693,0.000000,0.000000,0.000000,1.000000,0,1,1,-6498159.785080,-11882271.653607,-2533713.564603,1074722.169732,-3523462.781804,15252957.735070,210.987251,1032.020555,-850.566645
28.731196,4399.252163,353.726609,173.574394,7.135982,-46.316751,2899531.573911,4822009011352.127930,1472612.041904,3211312.859530,237.685285,50946.001308,414.512148,0.772429989,-0.128672959,0.550194185,0.289968172,0.044743315,0.853488280,-4.461972452,0.000000,0.000000,0.000000,1.000000,0,1,1,-3492322.862546,-11042989.607065,-4853635.687246,522152.045110,-3193317.367907,11425135.034493,42.981658,1083.516254,-588.044975
28.751233,4402.689234,344.854062,168.591813,1.094057,-46.781801,68139.472847,4822009011356.876953,1473633.006499,3211321.124257,237.222525,50957.926576,409.515656,0.773565405,-0.095874336,0.543694656,0.311128264,0.210404026,0.520139698,-3.436294613,0.000000,0.000000,0.000000,1.000000,0,1,1,737651.979278,-131220.567214,-1436744.161410,-102676.671040,-350877.142017,1218432.043849,-75.896816,106.358744,85.558412
28.770142,4405.907738,343.629055,170.212558,1.089769,-46.951661,67591.580357,4822009011361.334961,1474596.595994,3211328.898283,235.787410,50959.937688,411.133460,0.774287459,-0.069895293,0.537307279,0.326947194,0.158677490,0.451272314,-3.253372863,0.000000,0.000000,0.000000,1.000000,0,1,1,741417.383703,-207424.387081,-1411912.363932,-75961.044804,-330228.082355,1420956.298198,-69.806071,113.935189,78.890785
28.789254,4409.189714,342.359682,171.723427,4.913255,-47.149219,1373617.367122,4822009011365.815430,1475570.584712,3211336.784688,234.453275,50962.115219,412.641222,0.774367845,-0.045563494,0.530543273,0.341763434,0.120897676,0.388326582,-3.037033822,0.000000,0.000000,0.000000,1.000000,0,1,1,-7534.169251,-11461926.799817,-4412149.482803,650929.937862,-1377725.043415,9976473.906701,127.980126,1096.042689,-486.788641
28.809369,4412.609332,334.866331,167.565822,1.068127,-46.991806,64904.033821,4822009011370.531250,1476595.798596,3211345.050097,235.094058,50974.347320,408.469581,0.774426369,-0.023857507,0.524145522,0.353505432,0.321442828,0.235410785,-2.107192062,0.000000,0.000000,0.000000,1.000000,0,1,1,730213.571093,-262411.055506,-1325247.195628,-100383.709263,-284652.493790,1351439.640212,-60.938910,117.533268,66.899676
28.828537,4415.845863,333.620115,168.851287,1.064034,-46.905761,64393.476708,4822009011375.014648,1477572.916204,3211352.904207,233.925983,50976.600194,409.751911,0.774727136,-0.007826249,0.518992411,0.361086542,0.262440651,0.177353087,-1.900932008,0.000000,0.000000,0.000000,1.000000,0,1,1,728113.902686,-302241.919718,-1299357.054079,-80840.688275,-260744.855221,1432722.063332,-57.644453,120.091118,61.965973
28.847960,4419.148898,332.352081,170.058065,1.060173,-46.781010,63912.675124,4822009011379.536133,1478563.080800,3211360.886202,232.806354,50978.932725,410.955478,0.774867587,0.006323787,0.513994388,0.367899444,0.213902331,0.125394030,-1.678917259,0.000000,0.000000,0.000000,1.000000,0,1,1,725456.696284,-334981.609793,-1274484.770164,-65221.001251,-237359.026920,1486179.301119,-54.784736,121.965614,57.441565
28.867653,4422.520270,331.064658,171.192569,2.726444,-46.607056,422597.606834,4822009011384.099609,1479567.080355,3211369.001620,231.727452,50981.334652,412.086701,0.774927752,0.018514651,0.509298149,0.373844330,0.173806585,0.078965945,-1.445127963,0.000000,0.000000,0.000000,1.000000,0,1,1,-641275.145385,-5119041.635812,-4041889.390855,333572.871749,-180203.077360,5286438.126838,-176.755097,553.953350,-278.624910
28.888859,4426.131361,324.866378,168.813351,1.040021,-46.153517,61476.828982,4822009011388.982422,1480648.277049,3211377.720988,229.298150,50988.514716,409.698741,0.775250036,0.028829961,0.505277120,0.377956672,0.270487611,0.038547482,-0.868471770,0.000000,0.000000,0.000000,1.000000,0,1,1,702905.067183,-348387.651578,-1197496.500976,-75433.325285,-206826.913284,1344804.882058,-49.715724,119.115433,50.340524
28.907712,4429.332021,323.702876,169.765480,1.036793,-45.790867,61082.508289,4822009011393.288086,1481609.628337,3211385.463112,228.360838,50990.760452,410.647833,0.775848219,0.034769225,0.502840337,0.379476267,0.224814511,0.001019538,-0.665770276,0.000000,0.000000,0.000000,1.000000,0,1,1,695472.446918,-358479.348447,-1181616.823519,-63513.721763,-191746.038861,1323245.650014,-48.700855,118.794386,48.328632
28.927079,4432.638051,322.521714,170.704561,1.033718,-45.361084,60707.065916,4822009011397.692383,1482597.210766,3211393.434254,227.417648,50993.061142,411.583813,0.776528207,0.039008290,0.500826308,0.380335780,0.185139074,-0.033641570,-0.460754909,0.000000,0.000000,0.000000,1.000000,0,1,1,686651.285393,-364151.966403,-1168009.565785,-53076.367371,-179104.541727,1285032.567959,-47.994649,118.147674,46.769637
28.946822,4436.026412,321.334910,171.631028,1.030807,-44.863852,60351.703627,4822009011402.163086,1483603.969375,3211401.578032,226.470131,50995.393631,412.507146,0.777318352,0.041484335,0.499294134,0.380474174,0.151239021,-0.065765151,-0.257717854,0.000000,0.000000,0.000000,1.000000,0,1,1,676316.982034,-365511.948707,-1156796.641422,-43948.391033,-169153.553181,1231896.508827,-47.600798,117.183364,45.676916
28.966637,4439.445320,320.163803,172.539244,0.952736,-44.307082,51544.194288,4822009011406.631836,1484614.503347,3211409.769911,225.526908,50997.715652,413.412247,0.778228111,0.042212585,0.498272207,0.379873548,0.123038760,-0.095542759,-0.062302425,0.000000,0.000000,0.000000,1.000000,0,1,1,737995.544087,-160402.173511,-959128.989510,-67316.302110,-343688.191905,817257.880964,-35.099445,94.834260,59.134103
28.986647,4442.912827,319.258157,173.584369,1.026216,-43.714367,59787.397778,4822009011411.131836,1485635.005663,3211418.057269,224.700407,50999.824303,414.454510,0.779257312,0.041742336,0.497501293,0.378824607,0.089658563,-0.139566079,0.096651427,0.000000,0.000000,0.000000,1.000000,0,1,1,652311.927773,-358992.980890,-1142426.518830,-26675.656741,-154030.403621,1105496.803270,-47.646553,114.706255,44.687464
29.005011,4446.115570,318.212861,174.407809,0.658288,-43.095778,24596.261926,4822009011415.242188,1486571.582089,3211425.683194,223.825448,51001.930717,415.275131,0.780359849,0.039654695,0.497198839,0.377172806,0.073936544,-0.164032048,0.259212598,0.000000,0.000000,0.000000,1.000000,0,1,1,530540.102289,57572.160639,-247624.094022,-110127.503689,-571189.860380,21398.306440,4.519650,31.851656,42.789662
29.025211,4449.652283,317.793764,175.294037,1.023735,-42.500345,59471.334893,4822009011419.753906,1487601.890217,3211434.085595,223.386412,51003.394667,416.159258,0.781693440,0.036424668,0.496889758,0.375138877,0.031270192,-0.227116163,0.344297692,0.000000,0.000000,0.000000,1.000000,0,1,1,626221.854798,-342494.274702,-1138537.845976,-10999.753534,-142977.561220,973737.243927,-48.550815,111.840544,45.144940
29.044878,4453.117186,316.717954,176.184815,0.559957,-41.731393,17788.499405,4822009011424.127930,1488604.982634,3211442.287377,222.431596,51005.594159,417.047093,0.783179634,0.031793179,0.496776567,0.372601526,0.024788046,-0.251393901,0.497590189,0.000000,0.000000,0.000000,1.000000,0,1,1,-277612.341536,113295.736570,-120555.280842,-107078.415567,-535730.430865,-178160.502414,-27.097478,-12.775178,-16.148059
29.065312,4456.725268,315.931337,176.487740,0.564926,-41.137469,18101.171628,4822009011428.660156,1489647.266841,3211450.817278,221.652077,51006.584545,417.348412,0.784825072,0.026222407,0.496603954,0.369792516,-0.012474377,-0.311348697,0.555193027,0.000000,0.000000,0.000000,1.000000,0,1,1,-304664.491058,137569.920858,-272236.659164,-117506.766699,-457015.554176,-166076.582548,-41.142949,-6.980054,-13.442445
29.086857,4460.536908,314.996920,176.845448,1.018589,-40.437083,58831.438663,4822009011433.418945,1490746.213208,3211459.818158,220.674178,51007.670656,417.704371,0.786698595,0.019444054,0.496139923,0.366841146,-0.052163028,-0.367052119,0.611398586,0.000000,0.000000,0.000000,1.000000,0,1,1,577572.910600,-298187.293306,-1131955.870489,7522.682088,-131266.902463,748068.636446,-50.072025,105.595048,47.382393
29.104301,4463.636387,314.115691,177.674495,0.651042,-39.643775,24029.088892,4822009011437.252930,1491636.059995,3211467.119314,219.800685,51009.512732,418.530944,0.788327301,0.013091863,0.495766517,0.364121176,-0.046666909,-0.387419180,0.715572931,0.000000,0.000000,0.000000,1.000000,0,1,1,-301532.581104,227028.688141,-483262.579907,-133236.653616,-295744.466957,-326705.199222,-60.399225,-0.785501,-3.382840
29.124722,4467.274366,313.150102,178.132123,0.684756,-38.885053,26575.617056,4822009011441.724609,1492677.745304,3211475.675786,218.665272,51010.559790,418.986888,0.790243687,0.005141879,0.495246268,0.360859543,-0.086694007,-0.425730874,0.742718371,0.000000,0.000000,0.000000,1.000000,0,1,1,-226392.696559,260572.594039,-591343.518338,-136906.743824,-204806.130085,-368279.841329,-66.121494,6.020066,6.738238
29.145585,4471.002042,312.170776,178.714538,1.014013,-38.065744,58262.462337,4822009011446.268555,1493741.970728,3211484.428240,217.440626,51011.674478,419.567535,0.792169986,-0.003478282,0.494465333,0.357713084,-0.126397745,-0.456745469,0.760929982,0.000000,0.000000,0.000000,1.000000,0,1,1,519959.178704,-242192.717303,-1123815.872172,17925.929547,-120312.951141,521649.764290,-51.771124,98.234830,49.744207
29.164694,4474.435332,311.294001,179.667642,0.787450,-37.143589,35127.454026,4822009011450.404297,1494716.795789,3211492.463979,216.451324,51013.551661,420.518104,0.793980287,-0.012004697,0.493691211,0.354570415,-0.113205385,-0.478239737,0.839934855,0.000000,0.000000,0.000000,1.000000,0,1,1,-168007.420529,345507.742248,-817542.512391,-156386.718484,-2625.588198,-571197.008636,-83.359938,15.554093,21.477258
29.185343,4478.158321,310.283963,180.412051,1.011434,-36.266542,57938.328099,4822009011454.854492,1495770.184420,3211501.160201,215.047456,51014.697821,421.260714,0.795845594,-0.021452062,0.492746868,0.351240834,-0.158128936,-0.490536649,0.827455345,0.000000,0.000000,0.000000,1.000000,0,1,1,476162.440392,-197707.401503,-1115649.462306,18443.084261,-111768.987355,362584.258244,-53.105025,92.603555,51.118279
29.204956,4481.716427,309.448382,181.417095,0.807085,-35.315875,36882.758345,4822009011459.051758,1496770.764544,3211509.441995,214.005914,51016.514043,422.263290,0.797596006,-0.030802421,0.491740486,0.347969992,-0.143892489,-0.511696099,0.883323546,0.000000,0.000000,0.000000,1.000000,0,1,1,-57433.115208,335696.377250,-876355.871778,-156160.206794,59356.270580,-639202.919662,-81.551860,23.978203,31.300889
29.225295,4485.420379,308.534002,182.263492,0.726897,-34.424371,29910.349601,4822009011463.384766,1497808.449641,3211518.044675,212.627894,51017.669307,423.107903,0.799301115,-0.040584353,0.490552211,0.344716066,-0.187945916,-0.517963367,0.852518188,0.000000,0.000000,0.000000,1.000000,0,1,1,-15157.700543,219511.183565,-707507.019911,-126892.702995,-52136.851399,-480296.531820,-62.091020,24.420026,24.331938
29.245354,4489.089311,307.748861,183.033457,0.694683,-33.572654,27311.161929,4822009011467.632812,1498831.810291,3211526.544571,211.459050,51018.783737,423.876162,0.800832420,-0.050212744,0.489123000,0.341913449,-0.220587952,-0.533904355,0.829587841,0.000000,0.000000,0.000000,1.000000,0,1,1,38200.306098,157196.104717,-643383.510564,-113562.862349,-79236.135950,-427597.432208,-51.875235,26.995821,23.972963
29.265403,4492.771925,307.043516,183.804414,1.007989,-32.723038,57487.101431,4822009011471.856445,1499854.687514,3211535.055729,210.388022,51019.895647,424.645431,0.802273159,-0.059825280,0.487404339,0.339434418,-0.248142584,-0.551989743,0.805580907,0.000000,0.000000,0.000000,1.000000,0,1,1,392183.965909,-102627.667334,-1091665.825531,20693.711299,-86910.069666,86341.029937,-55.463864,81.228799,53.203579
29.284929,4496.381326,306.330908,184.845488,0.755117,-31.784450,32253.758633,4822009011475.943359,1500850.963812,3211543.367898,209.305001,51021.481770,425.684317,0.803698031,-0.069217936,0.485488578,0.337015121,-0.232306863,-0.569937336,0.817271153,0.000000,0.000000,0.000000,1.000000,0,1,1,106276.427178,136900.701869,-751892.098329,-119804.683064,56333.767931,-528274.884623,-54.641599,37.002875,32.383170
29.305805,4500.255348,305.628778,185.743189,1.007191,-30.862224,57366.857424,4822009011480.294922,1501916.105087,3211552.269622,208.149869,51022.686264,426.580221,0.805139899,-0.079157267,0.483239861,0.334608886,-0.264817905,-0.575215633,0.772616572,0.000000,0.000000,0.000000,1.000000,0,1,1,351028.771413,-53617.341441,-1074595.858304,15587.256698,-71516.109610,-39467.841723,-56.429459,75.575993,53.682250
29.325514,4503.936976,304.966659,186.803266,0.630167,-29.916180,22451.183584,4822009011484.375000,1502921.720343,3211560.697775,207.037723,51024.175761,427.638223,0.806486696,-0.088366295,0.480853075,0.332491996,-0.252082670,-0.590768080,0.764376272,0.000000,0.000000,0.000000,1.000000,0,1,1,66463.536342,-127559.604961,-521726.504234,28682.184524,-153478.853894,232739.983296,-27.498657,42.557742,11.209418
29.345546,4507.691031,304.371205,187.455436,1.006749,-29.050079,57287.519397,4822009011488.508789,1503943.877362,3211569.276313,206.193159,51025.331471,428.288705,0.807877832,-0.097718039,0.478270247,0.330215331,-0.236890566,-0.612760474,0.773084825,0.000000,0.000000,0.000000,1.000000,0,1,1,313338.625812,-5466.417894,-1054405.169978,2768.871524,-55428.183405,-162618.593507,-57.189477,70.072882,53.975395
29.364978,4511.353976,303.770931,188.506174,1.006449,-28.094224,57239.069536,4822009011492.494141,1504935.399971,3211577.618963,205.081885,51026.693088,429.337525,0.809290933,-0.106652213,0.475514374,0.327962758,-0.232185629,-0.625034900,0.745910052,0.000000,0.000000,0.000000,1.000000,0,1,1,294421.624930,16826.844427,-1041966.984992,-1894.694132,-47358.810224,-210803.031143,-57.432207,67.345285,53.877783
29.384380,4515.031846,303.197512,189.553405,0.611273,-27.135400,21109.175629,4822009011496.452148,1505925.487857,3211585.969612,203.967537,51027.999778,430.382907,0.810717950,-0.115317785,0.472525936,0.325818130,-0.230453454,-0.635772030,0.711296409,0.000000,0.000000,0.000000,1.000000,0,1,1,39501.557856,-144617.902209,-492919.381762,27083.449899,-188893.692274,179039.455924,-24.345815,42.126515,9.042890
29.404714,4518.898217,302.651175,190.192704,1.005949,-26.224595,57152.879028,4822009011500.584961,1506963.091812,3211594.732906,203.134689,51029.085739,431.020607,0.812234358,-0.124289264,0.469190746,0.323554586,-0.220551504,-0.658664402,0.703278484,0.000000,0.000000,0.000000,1.000000,0,1,1,259409.989250,60758.351544,-1014781.970901,-11072.279494,-31955.855397,-303042.366196,-57.699331,61.950613,53.673407
29.424387,4522.660601,302.120317,191.250347,0.551522,-25.231288,17175.161402,4822009011504.558594,1507966.989277,3211603.232963,201.999595,51030.304467,432.076501,0.813760577,-0.132664280,0.465649661,0.321503197,-0.224638345,-0.666625143,0.653665039,0.000000,0.000000,0.000000,1.000000,0,1,1,9517.274597,-139061.237201,-401507.670458,17495.159971,-277124.749403,112532.330237,-19.006873,35.935248,4.694991
